player_name,bakery_RB_ensemble,pos,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,ADJ%,BTT%,Break%,CC%,CTPRR,Comp%,DAA,DOM+,DOM+.1,Drop Rate,EPA/P,MTF/A,PDOM+,PDOM+.1,RDOM+,RDOM+.1,TWP%,UCTPRR,Y/RR,YAC/R,YCO/A,YPA,YPC,YPR,aDOT,aYPTPA,ELU,Speed,BMI,SpeedxBMI,bakery_RB_rb_model_seed12_subs20_seed12,bakery_RB_rb_model_seed12_subs30_seed12,bakery_RB_rb_model_seed12_subs40_seed12,bakery_RB_rb_model_seed34_subs20_seed34,bakery_RB_rb_model_seed34_subs30_seed34,bakery_RB_rb_model_seed34_subs40_seed34,bakery_RB_rb_model_seed56_subs20_seed56,bakery_RB_rb_model_seed56_subs30_seed56,bakery_RB_rb_model_seed56_subs40_seed56
Marquez Williams,4.537340543950931,RB,1994-07-16,Miami (FL),ACC,2017,7,,,,,,,,,,0.021,0.02,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Brandon Wilson,4.537340543950931,RB,1994-07-27,Houston,American,2017,6,,,,,,,,,,0.007,0.006,,,,0.0,0.0,0.05,0.043,,,,,,,,,,,79.2,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Casey Cramer,4.537340543950931,RB,1982-01-05,New Mexico State,Sun Belt,2004,7,,,,,,,,,,-0.001,-0.001,,,,0.077,0.059,0.087,0.066,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
J.D. Runnels,4.537340543950931,RB,1984-06-19,Oklahoma,Big 12,2006,6,,,,,,,,,,0.098,0.093,,,,0.0,0.0,0.001,0.001,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Chris Rodriguez,4.537340543950931,RB,2000-09-26,Miami (OH),MAC,2023,6,,,,,,,,,,0.003,0.002,,,,0.0,0.0,0.007,0.005,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Tony Fiammetta,4.537340543950931,RB,1986-08-22,Syracuse,Big East,2009,4,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Jay Prosch,4.537340543950931,RB,1992-08-21,Auburn,SEC,2014,6,,,,,,,,,,0.005,0.005,,,,0.0,0.0,0.073,0.073,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Bryce Brown,4.537340543950931,RB,1991-05-14,Kansas State,Big 12,2012,7,,,,,,,,,,0.041,0.039,,,,0.0,0.0,0.192,0.182,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Dennis Morris,4.537340543950931,RB,1987-02-15,Louisiana Tech,WAC,2010,6,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Eddie Williams,4.537340543950931,RB,1987-08-22,Idaho,WAC,2009,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Quinn Johnson,4.537340543950931,RB,1986-09-30,LSU,SEC,2009,5,,,,,,,,,,0.006,0.006,,,,0.0,0.0,0.062,0.062,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Owen Marecic,4.537340543950931,RB,1988-10-04,Stanford,Pac-10,2011,4,,,,,,,,,,0.011,0.007,,,,0.0,0.0,0.082,0.049,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Lex Hilliard,4.537340543950931,RB,1984-07-30,Florida International,CUSA,2008,6,,,,,,,,,,0.0,0.0,,,,0.23,0.161,0.032,0.022,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Aaron Ripkowski,4.537340543950931,RB,1992-12-20,Oklahoma,Big 12,2015,6,,,,,,,,,,0.037,0.035,,,,0.0,0.0,0.039,0.037,,,,,,,,,,,23.1,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Bradie Ewing,4.537340543950931,RB,1989-12-26,Wisconsin,Big Ten,2012,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.019,0.019,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Michael Burton,4.537340543950931,RB,1992-02-01,Rutgers,Big Ten,2015,5,,,,,,,,,,0.07,0.07,,,,0.0,0.0,0.018,0.018,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Alex Green,4.537340543950931,RB,1988-06-23,Hawaii,WAC,2011,3,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.45,30.512,135.7784,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Chris Ogbonnaya,4.537340543950931,RB,1986-05-20,Texas,Big 12,2009,7,,,,,,,,,,0.109,0.104,,,,0.0,0.0,0.146,0.139,,,,,,,,,,,,4.57,29.834,136.34138000000002,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Jalston Fowler,4.537340543950931,RB,1990-07-26,Alabama,SEC,2015,4,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.128,0.128,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Kiero Small,4.537340543950931,RB,1989-05-01,Arkansas,SEC,2014,7,,,,,,,,,,0.069,0.069,,,,0.0,0.0,0.137,0.137,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Daryl Richardson,4.537340543950931,RB,1990-04-12,San Diego State,MWC,2012,7,,,,,,,,,,0.005,0.004,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Trey Millard,4.537340543950931,RB,1991-07-25,Oklahoma,Big 12,2014,7,,,,,,,,,,0.027,0.026,,,,0.0,0.0,0.084,0.08,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Anthony Sherman,4.537340543950931,RB,1988-12-11,Connecticut,Big East,2011,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Beanie Wells,4.537340543950931,RB,1988-08-07,Eastern Michigan,MAC,2009,1,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.38,31.001,135.78438,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Audric Estime,4.537340543950931,RB,2003-09-06,Notre Dame,Ind,2024,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,89.8,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Zac Brooks,4.537340543950931,RB,1993-02-01,Clemson,ACC,2016,7,,,,,,,,,,0.022,0.021,,,,0.0,0.0,0.093,0.088,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Ray Davis,4.537340543950931,RB,1999-11-11,Baylor,Big 12,2024,4,,,,,,,,,,0.011,0.011,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
John Conner,4.537340543950931,RB,1987-06-08,Kentucky,SEC,2010,5,,,,,,,,,,0.051,0.051,,,,0.0,0.0,0.07,0.07,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Stanley Havili,4.537340543950931,RB,1987-11-14,USC,Pac-10,2011,7,,,,,,,,,,0.121,0.072,,,,0.0,0.0,0.07,0.042,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
LaRod Stephens-Howling,4.537340543950931,RB,1987-04-26,Pitt,Big East,2009,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Owen Schmitt,4.537340543950931,RB,1985-02-13,West Virginia,Big East,2008,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Tim Hightower,4.537340543950931,RB,1986-05-23,Air Force,MWC,2008,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Andy Janovich,4.537340543950931,RB,1993-05-23,Nebraska,Big Ten,2016,6,,,,,,,,,,0.008,0.008,,,,0.0,0.0,0.119,0.119,,,,,,,,,,,146.9,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Braden Wilson,4.537340543950931,RB,1989-10-09,Kansas State,Big 12,2013,6,,,,,,,,,,0.006,0.006,,,,0.0,0.0,0.014,0.014,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Jerome Felton,4.537340543950931,RB,1986-07-03,Utah State,Sun Belt,2008,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Derek Watt,4.537340543950931,RB,1992-11-07,Wisconsin,Big Ten,2016,6,,,,,,,,,,0.023,0.023,,,,0.0,0.0,0.012,0.012,,,,,,,,,,,23.1,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Shane Bannon,4.537340543950931,RB,1989-04-20,South Florida,Big East,2011,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Shaun Chapas,4.537340543950931,RB,1988-05-02,Georgia,SEC,2011,7,,,,,,,,,,0.045,0.045,,,,0.0,0.0,0.059,0.059,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.097381822754357,5.097381822754357,4.696549041999,4.443933188769138,4.443933188769138,4.443933188769138
Kolby Smith,4.537210278884004,RB,1984-12-15,Oklahoma,Big 12,2007,5,,,,,,,,,,0.008,0.007,,,,0.0,0.0,0.036,0.035,,,,,,,,,,,,4.5,30.68,138.06,4.229448234337877,4.229448234337877,4.229448234337877,5.097381822754357,5.097381822754357,4.684696692050718,4.422362489794324,4.422362489794324,4.422362489794324
Bishop Sankey,4.537210278884004,RB,1992-09-15,Washington,Pac-12,2014,2,2012.0,19.962,,,,,,,,0.055,0.052,,,,0.0,0.0,0.698,0.663,,,,,,,,,,,,4.49,30.861,138.56589,4.229448234337877,4.229448234337877,4.229448234337877,5.097381822754357,5.097381822754357,4.684696692050718,4.422362489794324,4.422362489794324,4.422362489794324
Dion Lewis,4.537210278884004,RB,1990-09-27,Pitt,Big East,2011,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.56,30.225,137.826,4.229448234337877,4.229448234337877,4.229448234337877,5.097381822754357,5.097381822754357,4.684696692050718,4.422362489794324,4.422362489794324,4.422362489794324
Michael Smith,4.536946362781334,RB,1988-08-09,South Carolina,SEC,2012,7,2008.0,20.063,,,,,,,,0.1,0.1,,,,0.0,0.0,0.701,0.701,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.117682903181067,5.117682903181067,4.696549041999,4.42921659164254,4.42921659164254,4.42921659164254
Ronald Jones II,4.536946362781334,RB,1997-08-03,North Carolina State,ACC,2018,2,2017.0,20.079,,,,,,,,0.025,0.023,,,,0.0,0.0,0.627,0.595,,,,,,,,,,,91.2,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.117682903181067,5.117682903181067,4.696549041999,4.42921659164254,4.42921659164254,4.42921659164254
Knowshon Moreno,4.536946362781334,RB,1987-07-16,Georgia,SEC,2009,1,2007.0,20.129,,,,,,,,0.091,0.091,,,,0.0,0.0,0.744,0.744,,,,,,,,,,,,4.5,30.262,136.179,4.204317547247752,4.204317547247752,4.204317547247752,5.117682903181067,5.117682903181067,4.696549041999,4.42921659164254,4.42921659164254,4.42921659164254
Kylin Hill,4.536816097714405,RB,1998-08-18,Mississippi State,SEC,2021,7,2018.0,20.038,,,,,,,,0.065,0.065,,,,0.0,0.0,0.42,0.42,,,,,,,,,,,29.1,4.51,30.702,138.46602,4.229448234337877,4.229448234337877,4.229448234337877,5.117682903181067,5.117682903181067,4.684696692050718,4.407645892667726,4.407645892667726,4.407645892667726
Xavier Omon,4.535967872084238,RB,1985-02-15,Utah State,WAC,2008,6,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.52,31.796,143.71792,4.084248055025657,4.084248055025657,4.084248055025657,5.229485938922968,5.229485938922968,4.576511966437161,4.511827613132691,4.511827613132691,4.511827613132691
Jerome Ford,4.535829828054554,RB,1999-09-12,Cincinnati,American,2022,5,2020.0,20.972,,,,,,,,0.05,0.042,,,,0.0,0.0,0.552,0.469,,,,,,,,,,,,4.46,29.286,130.61556000000002,4.5664592556755865,4.5664592556755865,4.5664592556755865,4.764236486685253,4.764236486685253,4.374924138348309,4.406564524581804,4.406564524581804,4.406564524581804
Manuel White,4.535443997124549,RB,1982-07-02,UCLA,Pac-10,2005,4,2002.0,20.167,,,,,,,,0.019,0.011,,,,0.0,0.0,0.295,0.177,,,,,,,,,,,,,,,4.204317547247752,4.204317547247752,4.204317547247752,5.117682903181067,5.117682903181067,4.6830277510879315,4.42921659164254,4.42921659164254,4.42921659164254
Lorenzo Booker,4.535279115463873,RB,1984-06-14,Florida State,ACC,2007,3,2005.0,21.216,,,,,,,,0.069,0.066,,,,0.0,0.0,0.363,0.345,,,,,,,,,,,,4.46,27.403,122.21738,4.510078334339988,4.510078334339988,4.510078334339988,4.616299617476414,4.616299617476414,4.356873266992449,4.565934844736539,4.565934844736539,4.565934844736539
Joe McKnight,4.535279115463873,RB,1988-04-16,USC,Pac-10,2010,4,2009.0,21.377,,,,,,,,0.025,0.015,,,,0.0,0.0,0.401,0.24,,,,,,,,,,,,4.4,27.612,121.4928,4.510078334339988,4.510078334339988,4.510078334339988,4.616299617476414,4.616299617476414,4.356873266992449,4.565934844736539,4.565934844736539,4.565934844736539
Quincy Wilson,4.534656384210429,RB,1981-04-26,West Virginia,Big East,2004,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.6,33.223,152.8258,4.146761798017361,4.146761798017361,4.146761798017361,5.227167049468753,5.227167049468753,4.734538082713029,4.394249960730412,4.394249960730412,4.394249960730412
Sean McHugh,4.534656384210429,RB,1982-05-27,Penn State,Big Ten,2004,7,,,,,,,,,,0.086,0.086,,,,0.0,0.0,0.195,0.195,,,,,,,,,,,,4.92,31.302,154.00584,4.146761798017361,4.146761798017361,4.146761798017361,5.227167049468753,5.227167049468753,4.734538082713029,4.394249960730412,4.394249960730412,4.394249960730412
Marion Grice,4.530876387779098,RB,1991-04-10,Arizona State,Pac-12,2014,6,2012.0,21.396,,,,,,,,0.166,0.158,,,,0.0,0.0,0.38,0.361,,,,,,,,,,,,4.67,28.207,131.72669,4.376785528682112,4.376785528682112,4.376785528682112,4.918284017586743,4.918284017586743,4.591269295046648,4.406564524581804,4.406564524581804,4.406564524581804
Tevin Coleman,4.530509988851019,RB,1993-04-16,Indiana,Big Ten,2015,3,2013.0,20.378,,,,,,,,0.042,0.042,,,,0.0,0.0,0.58,0.58,,,,,,,,,,,73.6,4.4,28.728,126.4032,4.4665200606152675,4.4665200606152675,4.4665200606152675,4.795195823807395,4.795195823807395,4.285153881704247,4.499828062831445,4.499828062831445,4.499828062831445
Zamir White,4.530254080831499,RB,1999-09-18,Georgia,SEC,2022,4,2020.0,20.956,,,,,,,,0.009,0.009,,,,0.0,0.0,0.434,0.434,,,,,,,,,,,51.9,4.4,29.02,127.688,4.563202649648997,4.563202649648997,4.563202649648997,4.651510071496153,4.651510071496153,4.358938222324941,4.473573471073082,4.473573471073082,4.473573471073082
Hassan Haskins,4.529869951766708,RB,1999-11-26,Michigan,Big Ten,2022,4,2019.0,19.765,,,,,,,,0.01,0.01,,,,0.0,0.0,0.483,0.483,,,,,,,,,,,99.7,4.576,29.27,133.93952,4.183301752025524,4.183301752025524,4.183301752025524,5.256499980312468,5.256499980312468,4.752719860901752,4.3177348294323705,4.3177348294323705,4.3177348294323705
Vick Ballard,4.528109261852401,RB,1990-07-16,Mississippi State,SEC,2012,5,2010.0,20.129,,,,,,,,0.066,0.066,,,,0.0,0.0,0.524,0.524,,,,,,,,,,,,4.59,31.42,144.2178,4.084248055025657,4.084248055025657,4.084248055025657,5.249787019349679,5.249787019349679,4.597892936469834,4.467590738808483,4.467590738808483,4.467590738808483
Garrett Wolfe,4.528011627224441,RB,1984-08-17,Northern Illinois,MAC,2007,3,2005.0,21.04,,,,,,,,0.08,0.056,,,,0.0,0.0,0.9,0.63,,,,,,,,,,,,4.39,29.129,127.87631,4.563202649648997,4.563202649648997,4.563202649648997,4.651510071496153,4.651510071496153,4.358938222324941,4.466846110251911,4.466846110251911,4.466846110251911
Cory Boyd,4.52779937424314,RB,1985-08-06,South Carolina,SEC,2008,7,2006.0,21.07,,,,,,,,0.09,0.09,,,,0.0,0.0,0.612,0.612,,,,,,,,,,,,4.52,28.885,130.5602,4.563202649648997,4.563202649648997,4.563202649648997,4.7359669250296825,4.7359669250296825,4.368958995436491,4.406564524581804,4.406564524581804,4.406564524581804
Raymond Calais,4.526171762124798,RB,1998-04-02,Louisiana,Sun Belt,2020,7,2018.0,20.416,,,,,,,,0.02,0.015,,,,0.0,0.0,0.215,0.164,,,,,,,,,,,4.9,4.42,28.582,126.33244,4.4665200606152675,4.4665200606152675,4.4665200606152675,4.795195823807395,4.795195823807395,4.285153881704247,4.48681338265278,4.48681338265278,4.48681338265278
Lache Seastrunk,4.522345151096459,RB,1991-07-29,Baylor,Big 12,2014,6,2012.0,21.095,,,,,,,,0.0,0.0,,,,0.0,0.0,0.291,0.277,,,,,,,,,,,,4.51,29.679,133.85228999999998,4.383304274361997,4.383304274361997,4.383304274361997,4.8938044580251265,4.8938044580251265,4.537464563758261,4.408706685657874,4.408706685657874,4.408706685657874
Evan Hull,4.522135752421923,RB,2000-10-26,Northwestern,Big Ten,2023,5,2021.0,20.849,,,,,,,,0.174,0.174,,,,0.0,0.0,0.556,0.556,,,,,,,,,,,,4.47,29.985,134.03295,4.398050596273778,4.398050596273778,4.398050596273778,4.941081461455854,4.941081461455854,4.544027562219413,4.359626499281616,4.359626499281616,4.359626499281616
Wayne Gallman,4.515635908991515,RB,1994-10-01,Clemson,ACC,2017,4,2014.0,19.918,,,,,,,,0.015,0.014,,,,0.0,0.0,0.505,0.48,,,,,,,,,,,72.1,4.6,29.156,134.11759999999998,4.24530279504579,4.24530279504579,4.24530279504579,5.095428634120568,5.095428634120568,4.727076325525132,4.328960400673332,4.328960400673332,4.328960400673332
Tyler Allgeier,4.514185178083745,RB,2000-04-15,BYU,Ind,2022,5,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.6,31.238,143.6948,4.065743981653871,4.065743981653871,4.065743981653871,5.229485938922968,5.229485938922968,4.576511966437161,4.464983604502997,4.464983604502997,4.464983604502997
Dwayne Washington,4.511489694252254,RB,1994-04-24,Washington,Pac-12,2016,7,2014.0,20.356,,,,,,,,0.016,0.015,,,,0.0,0.0,0.328,0.311,,,,,,,,,,,38.0,,,,4.225128060072896,4.225128060072896,4.225128060072896,5.024780564648095,5.024780564648095,4.567126139783046,4.4371119329907875,4.4371119329907875,4.4371119329907875
DeAndre Washington,4.508190151092912,RB,1993-02-22,Texas Tech,Big 12,2016,5,2013.0,20.523,,,,,,,,0.064,0.061,,,,0.0,0.0,0.506,0.481,,,,,,,,,,,86.1,,,,4.19475020074011,4.19475020074011,4.19475020074011,5.024780564648095,5.024780564648095,4.567126139783046,4.457591162845548,4.457591162845548,4.457591162845548
Rashaad Penny,4.507738808147099,RB,1996-02-02,San Diego State,MWC,2018,1,2016.0,20.58,,,,,,,,0.112,0.085,,,,0.0,0.0,0.69,0.525,,,,,,,,,,,,4.46,30.68,136.8328,4.219880887830235,4.219880887830235,4.219880887830235,5.024780564648095,5.024780564648095,4.532564057458159,4.442627141026278,4.442627141026278,4.442627141026278
Josh Jacobs,4.506203209973768,RB,1998-02-11,Alabama,SEC,2019,1,2018.0,20.553,,,,,,,,0.054,0.054,,,,0.0,0.0,0.274,0.274,,,,,,,,,,,7.3,4.573,31.563,144.337599,4.095231187947382,4.095231187947382,4.095231187947382,5.156884680816707,5.156884680816707,4.46847003425388,4.495965310011491,4.495965310011491,4.495965310011491
Chris Perry,4.5053318772994215,RB,1981-12-27,Michigan,Big Ten,2004,1,2002.0,20.679,,,,,,,,0.091,0.091,,,,0.0,0.0,0.676,0.676,,,,,,,,,,,,4.56,30.377,138.51912,4.219880887830235,4.219880887830235,4.219880887830235,5.062616310869685,5.062616310869685,4.5552737898347635,4.402612606876649,4.402612606876649,4.402612606876649
Tyrion Davis-Price,4.504660994248867,RB,2000-10-23,LSU,SEC,2022,3,2020.0,19.858,,,,,,,,0.01,0.01,,,,0.0,0.0,0.67,0.67,,,,,,,,,,,,4.48,28.614,128.19072000000003,4.364255313976568,4.364255313976568,4.364255313976568,4.97591093595674,4.97591093595674,4.504553459643573,4.330935891584346,4.330935891584346,4.330935891584346
LaMichael James,4.504660994248867,RB,1989-10-22,Oregon,Pac-12,2012,2,2009.0,19.86,,,,,,,,0.064,0.061,,,,0.0,0.0,0.456,0.433,,,,,,,,,,,,4.35,29.494,128.29889999999995,4.364255313976568,4.364255313976568,4.364255313976568,4.97591093595674,4.97591093595674,4.504553459643573,4.330935891584346,4.330935891584346,4.330935891584346
Kenneth Gainwell,4.5031347507235004,RB,1999-03-14,Memphis,American,2021,5,2019.0,20.468,,,,,,,,0.118,0.101,,,,0.0,0.0,0.482,0.41,,,,,,,,,,,93.8,4.42,,,4.179583999631877,4.179583999631877,4.179583999631877,5.024780564648095,5.024780564648095,4.567126139783046,4.457591162845548,4.457591162845548,4.457591162845548
Bruce Perry,4.5031347507235004,RB,1981-03-22,Maryland,ACC,2004,7,2001.0,20.446,,,,,,,,0.079,0.075,,,,0.0,0.0,0.338,0.321,,,,,,,,,,,,,,,4.179583999631877,4.179583999631877,4.179583999631877,5.024780564648095,5.024780564648095,4.567126139783046,4.457591162845548,4.457591162845548,4.457591162845548
J.J. Arrington,4.501868421327754,RB,1983-01-23,California,Pac-10,2005,2,2003.0,20.605,,,,,,,,0.078,0.047,,,,0.0,0.0,0.218,0.131,,,,,,,,,,,,4.4,31.599,139.03560000000002,4.219880887830235,4.219880887830235,4.219880887830235,5.024780564648095,5.024780564648095,4.583663875143285,4.407982708006536,4.407982708006536,4.407982708006536
Isaiah Davis,4.501389425293762,RB,2002-02-21,UTSA,CUSA,2024,5,,,,,,,,,,0.001,0.001,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.57,29.563,135.10291,4.155598329656542,4.155598329656542,4.155598329656542,5.058612731185415,5.058612731185415,4.696549041999,4.410645111434797,4.410645111434797,4.410645111434797
Dexter Williams,4.501389425293762,RB,1997-01-06,Notre Dame,Ind,2019,6,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,21.3,4.57,29.565,135.11205,4.155598329656542,4.155598329656542,4.155598329656542,5.058612731185415,5.058612731185415,4.696549041999,4.410645111434797,4.410645111434797,4.410645111434797
Sony Michel,4.500827199802971,RB,1995-02-17,Georgia,SEC,2018,1,2015.0,20.537,,,,,,,,0.101,0.101,,,,0.0,0.0,0.383,0.383,,,,,,,,,,,107.4,4.54,29.844,135.49176,4.19475020074011,4.19475020074011,4.19475020074011,5.024780564648095,5.024780564648095,4.567126139783046,4.435502308975721,4.435502308975721,4.435502308975721
Zander Horvath,4.498680603080851,RB,1998-12-10,Purdue,Big Ten,2022,7,2019.0,20.726,,,,,,,,0.047,0.047,,,,0.0,0.0,0.529,0.529,,,,,,,,,,,,,,,4.19475020074011,4.19475020074011,4.19475020074011,5.062616310869685,5.062616310869685,4.554377187885496,4.408088338627487,4.408088338627487,4.408088338627487
