player_name,pos,team,conf,draft_year,draft_round,pick_in_round,pick_overall,pfr_draft_url,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,rec_yds1,rec_tds1,rush_yds1,rush_tds1,pass_yds1,pass_tds1,team_pr_yds1,team_pr_tds1,team_ru_yds1,team_ru_tds1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,rec_yds2,rec_tds2,rush_yds2,rush_tds2,pass_yds2,pass_tds2,team_pr_yds2,team_pr_tds2,team_ru_yds2,team_ru_tds2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,rec_yds3,rec_tds3,rush_yds3,rush_tds3,pass_yds3,pass_tds3,team_pr_yds3,team_pr_tds3,team_ru_yds3,team_ru_tds3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4,rec_yds4,rec_tds4,rush_yds4,rush_tds4,pass_yds4,pass_tds4,team_pr_yds4,team_pr_tds4,team_ru_yds4,team_ru_tds4,Year5,DOM5,DOM+5,PDOM5,PDOM+5,RDOM5,RDOM+5,rec_yds5,rec_tds5,rush_yds5,rush_tds5,pass_yds5,pass_tds5,team_pr_yds5,team_pr_tds5,team_ru_yds5,team_ru_tds5
Aaron Mellette,WR,BAL,,2013,7,32,238,https://www.pro-football-reference.com/years/2013/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Renfree,QB,Duke,ACC,2013,7,43,249,https://www.pro-football-reference.com/years/2013/draft.htm,2009.0,0.0,0.0,0.1284153005464481,0.12199453551912567,-0.007874015748031496,-0.007480314960629921,0.0,0.0,-12.0,0.0,330.0,4.0,3660.0,24.0,762.0,6.0,2010.0,0.0,0.0,0.9808046683046683,0.9317644348894348,0.08746012759170653,0.0830871212121212,0.0,0.0,-47.0,4.0,3131.0,14.0,3256.0,14.0,1320.0,19.0,2011.0,0.0,0.0,0.9092569912226985,0.8637941416615635,0.079576709710503,0.07559787422497785,0.0,0.0,-58.0,4.0,2891.0,14.0,3266.0,15.0,1129.0,19.0,2012.0,0.0,0.0,0.7735532877770754,0.7348756233882217,0.01242151242151242,0.011800436800436798,0.0,0.0,-50.0,1.0,3113.0,19.0,3691.0,27.0,1628.0,18.0,,,,,,,,,,,,,,,,,
Michael Cox,RB,Missouri,SEC,2013,7,47,253,https://www.pro-football-reference.com/years/2013/draft.htm,2002.0,0.0,0.0,0.0,0.0,0.00025906735751295336,0.00024611398963730565,0.0,0.0,1.0,0.0,0.0,0.0,3414.0,32.0,1930.0,24.0,2009.0,0.002310924369747899,0.002310924369747899,0.0,0.0,0.0623279949600451,0.0623279949600451,11.0,0.0,113.0,2.0,0.0,0.0,2380.0,15.0,2234.0,27.0,2010.0,0.0,0.0,0.0,0.0,0.009029345372460496,0.009029345372460496,0.0,0.0,56.0,0.0,0.0,0.0,3252.0,23.0,3101.0,35.0,2012.0,0.0140625,0.00984375,0.0,0.0,0.6355209281164695,0.44486464968152867,63.0,0.0,710.0,5.0,0.0,0.0,2240.0,9.0,1099.0,8.0,2021.0,0.0,0.0,0.0,0.0,0.07961563464976434,0.07961563464976434,0.0,0.0,150.0,2.0,0.0,0.0,3036.0,18.0,2344.0,21.0
Justice Cunningham,TE,South Carolina,SEC,2013,7,48,254,https://www.pro-football-reference.com/years/2013/draft.htm,2009.0,0.0039115646258503405,0.0039115646258503405,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2940.0,18.0,1576.0,12.0,2010.0,0.01378070701018574,0.01378070701018574,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,3338.0,23.0,2161.0,26.0,2011.0,0.05641328841391312,0.05641328841391312,0.0,0.0,0.0,0.0,142.0,1.0,0.0,0.0,0.0,0.0,2359.0,19.0,2497.0,28.0,2012.0,0.05234248788368336,0.05234248788368336,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,3095.0,29.0,1800.0,19.0,,,,,,,,,,,,,,,,,
Blake Bortles,QB,UCF,American,2014,1,3,3,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.0,0.0,0.44044435956200656,0.30831105169340456,0.01950617283950617,0.013654320987654319,0.0,0.0,4.0,1.0,958.0,6.0,2856.0,11.0,2025.0,27.0,2012.0,-0.00047498416719442683,-0.0003324889170360988,0.9307540939111554,0.6515278657378087,0.17720426266595227,0.12404298386616658,-3.0,0.0,285.0,8.0,3059.0,25.0,3158.0,28.0,2545.0,33.0,2013.0,0.0,0.0,0.9698432542600803,0.8243667661210683,0.17255892255892255,0.14667508417508415,0.0,0.0,272.0,6.0,3581.0,25.0,3661.0,26.0,2079.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sammy Watkins,WR,Clemson,ACC,2014,1,4,4,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.3360438903202061,0.31924169580419576,0.001138663967611336,0.001081730769230769,0.052050473186119876,0.04944794952681388,1219.0,12.0,231.0,0.0,9.0,0.0,3952.0,33.0,2219.0,22.0,2012.0,0.12216873953599616,0.11606030255919635,0.018718607988519494,0.017782677589093517,0.03875572897312028,0.03681794252446426,708.0,3.0,97.0,1.0,52.0,1.0,4181.0,40.0,2484.0,26.0,2013.0,0.3228992716290638,0.30675430804761056,0.0,0.0,0.0024175824175824176,0.0022967032967032967,1464.0,12.0,11.0,0.0,0.0,0.0,4330.0,39.0,2275.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Evans,WR,Appalachian State,Sun Belt,2014,1,7,7,https://www.pro-football-reference.com/years/2014/draft.htm,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.22358323494687132,0.22358323494687132,0.0,0.0,0.0,0.0,1105.0,5.0,0.0,0.0,0.0,0.0,4114.0,28.0,3147.0,46.0,2013.0,0.3017526671021119,0.3017526671021119,0.0,0.0,0.0,0.0,1394.0,12.0,0.0,0.0,0.0,0.0,4593.0,40.0,2406.0,33.0
Eric Ebron,TE,North Carolina,ACC,2014,1,10,10,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.050528017492033214,0.048001616617431554,0.0,0.0,0.0,0.0,207.0,1.0,0.0,0.0,0.0,0.0,3307.0,26.0,1805.0,22.0,2012.0,0.15822572860955983,0.15031444217908183,0.0,0.0,0.0,0.0,625.0,4.0,0.0,0.0,0.0,0.0,3501.0,29.0,2326.0,28.0,2013.0,0.18848546074003644,0.1790611877030346,0.0,0.0,0.0018153526970954357,0.0017245850622406638,973.0,3.0,7.0,0.0,0.0,0.0,3606.0,28.0,1928.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odell Beckham Jr.,WR,LSU,SEC,2014,1,12,12,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.15886026541764248,0.15886026541764248,0.0,0.0,0.0033497884344146685,0.0033497884344146685,475.0,2.0,19.0,0.0,0.0,0.0,2135.0,21.0,2836.0,35.0,2012.0,0.22008055235903334,0.22008055235903334,0.0,0.0,0.0,0.0,713.0,2.0,0.0,0.0,0.0,0.0,2607.0,12.0,2258.0,29.0,2013.0,0.35043771402683577,0.35043771402683577,0.0,0.0,0.011026615969581748,0.011026615969581748,1152.0,8.0,58.0,0.0,0.0,0.0,3263.0,23.0,2630.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandin Cooks,WR,Oregon State,Pac-12,2014,1,20,20,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.15056487939552454,0.14303663542574832,0.0,0.0,0.019654841802492808,0.018672099712368165,391.0,3.0,41.0,0.0,0.0,0.0,3441.0,16.0,1043.0,12.0,2012.0,0.2367559192458992,0.22491812328360422,0.0,0.0,0.025355596784168214,0.024087816944959803,1151.0,5.0,82.0,0.0,0.0,0.0,3992.0,27.0,1617.0,26.0,2013.0,0.3890977443609023,0.36964285714285716,0.0,0.0,0.15509372453137735,0.14733903830480846,1730.0,16.0,217.0,2.0,0.0,0.0,4844.0,38.0,1227.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Manziel,QB,Texas A&M,SEC,2014,1,22,22,https://www.pro-football-reference.com/years/2014/draft.htm,2012.0,0.0,0.0,0.9146989374262102,0.9146989374262102,0.45228374849753383,0.45228374849753383,0.0,0.0,1410.0,21.0,3706.0,26.0,4114.0,28.0,3147.0,46.0,2013.0,0.0,0.0,0.9103554321794034,0.9103554321794034,0.29409430968034456,0.29409430968034456,0.0,0.0,759.0,9.0,4114.0,37.0,4593.0,40.0,2406.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelvin Benjamin,WR,Florida State,ACC,2014,1,28,28,https://www.pro-football-reference.com/years/2014/draft.htm,2012.0,0.1499730748519117,0.1424744211093161,0.0,0.0,0.00571527537235885,0.005429511603740908,495.0,4.0,33.0,0.0,0.0,0.0,3714.0,24.0,2887.0,40.0,2013.0,0.2928603727269791,0.27821735409063014,0.0,0.0,0.0,0.0,1011.0,15.0,0.0,0.0,0.0,0.0,4423.0,42.0,2844.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teddy Bridgewater,QB,Louisville,American,2014,1,32,32,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.0,2129.0,14.0,0.0,0.0,0.0,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,3718.0,27.0,0.0,0.0,0.0,0.0,2013.0,0.0,0.0,0.9559782043858478,0.8125814737279706,0.048207322041790346,0.040976223735521795,0.0,0.0,78.0,1.0,3970.0,31.0,4082.0,33.0,1909.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Carr,QB,Fresno State,MWC,2014,2,4,36,https://www.pro-football-reference.com/years/2014/draft.htm,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,72.0,3.0,3544.0,26.0,0.0,0.0,0.0,0.0,2012.0,0.0,0.0,0.9716046849938453,0.7384195605953224,0.00025316455696202533,0.00019240506329113924,0.0,0.0,1.0,0.0,4104.0,37.0,4233.0,38.0,1975.0,19.0,2013.0,0.0,0.0,0.9950331125827814,0.7562251655629139,0.07735976953058804,0.058793424843246914,0.0,0.0,117.0,2.0,5083.0,50.0,5134.0,50.0,1967.0,21.0,,,,,,,,,,,,,,,,,
Austin Seferian-Jenkins,TE,Washington,Pac-12,2014,2,6,38,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.16430864940798715,0.1560932169375878,0.0,0.0,0.0,0.0,538.0,6.0,0.0,0.0,0.0,0.0,3322.0,36.0,2006.0,19.0,2012.0,0.3381678808513876,0.3212594868088182,0.0,0.0,0.0,0.0,852.0,7.0,0.0,0.0,0.0,0.0,2767.0,19.0,1851.0,19.0,2013.0,0.22646971935007387,0.21514623338257016,0.0,0.0,0.0,0.0,450.0,8.0,0.0,0.0,0.0,0.0,3385.0,25.0,3106.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marqise Lee,WR,USC,Pac-12,2014,2,7,39,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.3029236580228082,0.28777747512166774,0.0,0.0,0.008457201435161456,0.008034341363403382,1143.0,11.0,33.0,0.0,0.0,0.0,3530.0,39.0,1951.0,12.0,2012.0,0.4139558443373157,0.3932580521204499,0.0,0.0,0.027068437180796732,0.025715015321756896,1721.0,14.0,106.0,0.0,0.0,0.0,3670.0,39.0,1958.0,12.0,2013.0,0.22441019188424033,0.2131896822900283,0.0,0.0,0.0014534883720930232,0.001380813953488372,791.0,4.0,7.0,0.0,0.0,0.0,3179.0,20.0,2408.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Matthews,WR,Vanderbilt,SEC,2014,2,10,42,https://www.pro-football-reference.com/years/2014/draft.htm,2010.0,0.2291260751793946,0.2291260751793946,0.0,0.0,0.0,0.0,181.0,4.0,0.0,0.0,0.0,0.0,1913.0,11.0,1666.0,13.0,2011.0,0.3380323054331865,0.3380323054331865,0.0,0.0,0.0,0.0,778.0,5.0,0.0,0.0,0.0,0.0,2270.0,15.0,2138.0,26.0,2012.0,0.4737584291106493,0.4737584291106493,0.0,0.0,0.03410730804810361,0.03410730804810361,1323.0,8.0,61.0,1.0,0.0,0.0,2774.0,17.0,2162.0,25.0,2013.0,0.4829952670723462,0.4829952670723462,0.0,0.0,0.014941892639734366,0.014941892639734366,1477.0,7.0,54.0,0.0,0.0,0.0,2958.0,15.0,1807.0,34.0,,,,,,,,,,,,,,,,,
Paul Richardson,WR,Colorado,Pac-12,2014,2,13,45,https://www.pro-football-reference.com/years/2014/draft.htm,2010.0,0.23903977758768177,0.22708778870829768,0.0,0.0,0.0021289537712895377,0.0020225060827250606,514.0,6.0,7.0,0.0,0.0,0.0,2672.0,21.0,1644.0,15.0,2011.0,0.20888251707286992,0.1984383912192264,0.0,0.0,0.008492569002123142,0.008067940552016985,555.0,5.0,24.0,0.0,0.0,0.0,3089.0,21.0,1413.0,10.0,2013.0,0.49059476890003584,0.466065030455034,0.03843604442852024,0.036514242207094226,0.002840909090909091,0.0026988636363636364,1343.0,10.0,7.0,0.0,75.0,1.0,2791.0,20.0,1232.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jace Amaro,TE,Texas Tech,Big 12,2014,2,17,49,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.03913381843651504,0.03717712751468929,0.0,0.0,0.0,0.0,57.0,2.0,0.0,0.0,0.0,0.0,4145.0,31.0,1502.0,20.0,2012.0,0.08965164940959192,0.08516906693911232,0.0,0.0,0.0,0.0,409.0,4.0,0.0,0.0,0.0,0.0,4627.0,44.0,1819.0,15.0,2013.0,0.23236733894654396,0.22074897199921675,0.0,0.0,0.0,0.0,1352.0,7.0,0.0,0.0,0.0,0.0,5107.0,35.0,1536.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troy Niklas,TE,Notre Dame,Ind,2014,2,20,52,https://www.pro-football-reference.com/years/2014/draft.htm,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davante Adams,WR,Fresno State,MWC,2014,2,21,53,https://www.pro-football-reference.com/years/2014/draft.htm,2012.0,0.339183358822286,0.25777935270493735,0.0,0.0,0.0,0.0,1312.0,14.0,0.0,0.0,0.0,0.0,4233.0,38.0,1975.0,19.0,2013.0,0.40741332294507204,0.30963412543825475,0.0,0.0,0.0,0.0,1719.0,24.0,0.0,0.0,0.0,0.0,5134.0,50.0,1967.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bishop Sankey,RB,Washington,Pac-12,2014,2,22,54,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.002107164358819988,0.0020018061408789887,0.0,0.0,0.07292595896520963,0.06927966101694914,14.0,0.0,187.0,1.0,0.0,0.0,3322.0,36.0,2006.0,19.0,2012.0,0.044994578966389594,0.04274485001807011,0.0,0.0,0.8097614376297306,0.769273365748244,249.0,0.0,1439.0,16.0,0.0,0.0,2767.0,19.0,1851.0,19.0,2013.0,0.06490398818316101,0.06165878877400296,0.0,0.0,0.586744549719437,0.5574073222334651,304.0,1.0,1870.0,20.0,0.0,0.0,3385.0,25.0,3106.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremy Hill,RB,LSU,SEC,2014,2,23,55,https://www.pro-football-reference.com/years/2014/draft.htm,2009.0,0.0983329889095543,0.068833092236688,0.0,0.0,0.0,0.0,138.0,1.0,0.0,0.0,0.0,0.0,1613.0,9.0,1913.0,14.0,2012.0,0.014000767165324127,0.014000767165324127,0.0,0.0,0.37407989981979783,0.37407989981979783,73.0,0.0,755.0,12.0,0.0,0.0,2607.0,12.0,2258.0,29.0,2013.0,0.02773521299417714,0.02773521299417714,0.0,0.0,0.48256602610214777,0.48256602610214777,181.0,0.0,1401.0,16.0,0.0,0.0,3263.0,23.0,2630.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody Latimer,WR,Indiana,Big Ten,2014,2,24,56,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.1294609277058086,0.1294609277058086,0.0,0.0,0.0007763975155279503,0.0007763975155279503,141.0,2.0,3.0,0.0,0.0,0.0,2393.0,10.0,1932.0,18.0,2012.0,0.23279325120514194,0.23279325120514194,0.0,0.0,0.0,0.0,805.0,6.0,0.0,0.0,0.0,0.0,3734.0,24.0,1570.0,21.0,2013.0,0.27391304347826084,0.27391304347826084,0.0,0.0,0.0,0.0,1096.0,9.0,0.0,0.0,0.0,0.0,3680.0,36.0,2422.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Hyde,RB,Ohio State,Big Ten,2014,2,25,57,https://www.pro-football-reference.com/years/2014/draft.htm,2010.0,0.0,0.0,0.0,0.0,0.024641733659559593,0.024641733659559593,0.0,0.0,141.0,0.0,0.0,0.0,2971.0,30.0,2861.0,27.0,2011.0,0.022107813446396122,0.022107813446396122,0.0,0.0,0.26388329979879277,0.26388329979879277,73.0,0.0,566.0,6.0,0.0,0.0,1651.0,18.0,2485.0,20.0,2012.0,0.041119753686598606,0.041119753686598606,0.0,0.0,0.38305488150689393,0.38305488150689393,51.0,1.0,970.0,16.0,0.0,0.0,2178.0,17.0,2907.0,37.0,2013.0,0.06529940451973222,0.06529940451973222,0.0,0.0,0.34266759237830746,0.34266759237830746,147.0,3.0,1521.0,15.0,0.0,0.0,2846.0,38.0,4321.0,45.0,,,,,,,,,,,,,,,,,
Allen Robinson,WR,Penn State,Big Ten,2014,2,29,61,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.006301607996523251,0.006301607996523251,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2301.0,10.0,2150.0,18.0,2012.0,0.38420778759264895,0.38420778759264895,0.0,0.0,0.0,0.0,1018.0,11.0,0.0,0.0,0.0,0.0,3283.0,24.0,1727.0,18.0,2013.0,0.37308222324299495,0.37308222324299495,0.0,0.0,0.008620689655172414,0.008620689655172414,1432.0,6.0,36.0,0.0,0.0,0.0,3110.0,21.0,2088.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Garoppolo,QB,NWE,,2014,2,30,62,https://www.pro-football-reference.com/years/2014/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarvis Landry,WR,LSU,SEC,2014,2,31,63,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.010070257611241218,0.010070257611241218,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,2135.0,21.0,2836.0,35.0,2012.0,0.31822976601457614,0.31822976601457614,0.0,0.0,0.0,0.0,573.0,5.0,0.0,0.0,0.0,0.0,2607.0,12.0,2258.0,29.0,2013.0,0.4001985369558555,0.4001985369558555,0.0,0.0,0.0,0.0,1193.0,10.0,0.0,0.0,0.0,0.0,3263.0,23.0,2630.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.J. Fiedorowicz,TE,Iowa,Big Ten,2014,3,1,65,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.08735910878112713,0.08735910878112713,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,0.0,0.0,3052.0,25.0,1790.0,18.0,2012.0,0.16769357809820237,0.16769357809820237,0.0,0.0,0.0,0.0,433.0,1.0,0.0,0.0,0.0,0.0,2249.0,7.0,1476.0,15.0,2013.0,0.21624758617856116,0.21624758617856116,0.0,0.0,0.0,0.0,299.0,6.0,0.0,0.0,0.0,0.0,2562.0,19.0,2339.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Sims,RB,West Virginia,Big 12,2014,3,5,69,https://www.pro-football-reference.com/years/2014/draft.htm,2009.0,0.07313829787234043,0.0511968085106383,0.0,0.0,0.38793867529045395,0.27155707270331775,759.0,1.0,698.0,9.0,0.0,0.0,6072.0,47.0,1815.0,23.0,2011.0,0.08266471518336302,0.057865300628354106,0.0,0.0,0.33315174758127775,0.23320622330689442,575.0,4.0,821.0,9.0,0.0,0.0,6301.0,54.0,2086.0,33.0,2012.0,0.10287857001888973,0.07201499901322281,0.0,0.0,0.5401200539017519,0.3780840377312263,373.0,3.0,851.0,11.0,0.0,0.0,3941.0,27.0,1814.0,18.0,2013.0,0.15750198728139905,0.1496268879173291,0.0,0.0,0.6124501743896362,0.5818276656701544,401.0,3.0,1095.0,11.0,0.0,0.0,3145.0,16.0,1784.0,18.0,,,,,,,,,,,,,,,,,
Tre Mason,RB,Auburn,SEC,2014,3,11,75,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.0,0.0,0.0,0.0,0.0589662447257384,0.0589662447257384,0.0,0.0,161.0,1.0,0.0,0.0,2022.0,17.0,2370.0,20.0,2012.0,0.022884513038850453,0.022884513038850453,0.0,0.0,0.5313026389668725,0.5313026389668725,86.0,0.0,1002.0,8.0,0.0,0.0,1879.0,8.0,1781.0,16.0,2013.0,0.05864987613542527,0.05864987613542527,0.0,0.0,0.4370604973176744,0.4370604973176744,163.0,1.0,1816.0,23.0,0.0,0.0,2422.0,20.0,4598.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Huff,WR,Oregon,Pac-12,2014,3,22,86,https://www.pro-football-reference.com/years/2014/draft.htm,2010.0,0.09605858827828417,0.0576351529669705,0.0,0.0,0.05256523463994574,0.03153914078396744,303.0,3.0,214.0,2.0,0.0,0.0,3178.0,31.0,3721.0,42.0,2011.0,0.094331121487671,0.08961456541328745,0.0,0.0,0.0,0.0,430.0,2.0,0.0,0.0,0.0,0.0,3130.0,39.0,4189.0,42.0,2012.0,0.18535318559556788,0.17608552631578947,0.0,0.0,0.0,0.0,493.0,7.0,0.0,0.0,0.0,0.0,2888.0,35.0,4098.0,48.0,2013.0,0.3379354711005542,0.3210386975455265,0.0,0.0,0.003937007874015748,0.0037401574803149606,1140.0,12.0,28.0,0.0,0.0,0.0,3789.0,32.0,3556.0,42.0,,,,,,,,,,,,,,,,,
Donte Moncrief,WR,Ole Miss,SEC,2014,3,26,90,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.34694749694749694,0.34694749694749694,0.0,0.0,0.0,0.0,454.0,4.0,0.0,0.0,0.0,0.0,1820.0,9.0,1555.0,12.0,2012.0,0.35899507540781783,0.35899507540781783,0.0,0.0,0.0,0.0,979.0,10.0,0.0,0.0,0.0,0.0,3249.0,24.0,2260.0,25.0,2013.0,0.2523418408905783,0.2523418408905783,0.0,0.0,0.0,0.0,938.0,6.0,0.0,0.0,0.0,0.0,3683.0,24.0,2470.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Brown,WR,Kent State,MAC,2014,3,27,91,https://www.pro-football-reference.com/years/2014/draft.htm,2005.0,0.0,0.0,0.15740173557937723,0.11018121490556405,-0.0801980198019802,-0.05613861386138613,0.0,0.0,-81.0,0.0,474.0,2.0,2612.0,15.0,505.0,5.0,2007.0,0.0,0.0,0.09229228458071723,0.06460459920650205,-0.007282563462338743,-0.00509779442363712,0.0,0.0,-35.0,0.0,215.0,1.0,1997.0,13.0,2403.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrance West,RB,Memphis,CUSA,2014,3,30,94,https://www.pro-football-reference.com/years/2014/draft.htm,2008.0,0.0,0.0,0.0,0.0,0.00019739439399921041,0.00013817607579944729,0.0,0.0,1.0,0.0,0.0,0.0,2891.0,20.0,2533.0,25.0,2009.0,0.0023273855702094647,0.0016291698991466252,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2578.0,13.0,1899.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerick McKinnon,RB,MIN,,2014,3,32,96,https://www.pro-football-reference.com/years/2014/draft.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dri Archer,WR,Kent State,MAC,2014,3,33,97,https://www.pro-football-reference.com/years/2014/draft.htm,2009.0,0.13892012123582323,0.09724408486507626,0.0,0.0,0.145010101010101,0.1015070707070707,231.0,3.0,246.0,1.0,0.0,0.0,2557.0,16.0,1375.0,9.0,2010.0,0.06102117061021171,0.04271481942714819,0.0,0.0,0.08469063340670091,0.05928344338469063,75.0,1.0,140.0,1.0,0.0,0.0,2409.0,11.0,1363.0,15.0,2012.0,0.26615384615384613,0.18630769230769229,0.04098901098901099,0.02869230769230769,0.4482582867587613,0.3137808007311329,561.0,4.0,1429.0,16.0,24.0,1.0,2275.0,14.0,3161.0,36.0,2013.0,0.21591344312523936,0.15113941018766755,0.0,0.0,0.30787460027409774,0.21551222019186841,327.0,4.0,527.0,6.0,0.0,0.0,2238.0,14.0,2189.0,16.0,,,,,,,,,,,,,,,,,
Richard Rodgers,TE,California,Pac-12,2014,3,34,98,https://www.pro-football-reference.com/years/2014/draft.htm,2012.0,0.09608458768122634,0.09128035829716502,0.0,0.0,0.0,0.0,288.0,1.0,0.0,0.0,0.0,0.0,2499.0,13.0,2196.0,18.0,2013.0,0.09916680000914349,0.09420846000868631,0.0,0.0,0.0030695770804911324,0.0029160982264665757,608.0,1.0,9.0,0.0,0.0,0.0,3977.0,22.0,1466.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crockett Gillmore,TE,Colorado State,MWC,2014,3,35,99,https://www.pro-football-reference.com/years/2014/draft.htm,2011.0,0.27231000752445444,0.20695560571858537,0.0477614747930775,0.0362987208427389,0.0,0.0,468.0,4.0,0.0,0.0,27.0,1.0,2215.0,12.0,2002.0,17.0,2012.0,0.1109646872230256,0.08433316228949946,0.0,0.0,0.0,0.0,263.0,2.0,0.0,0.0,0.0,0.0,2522.0,17.0,1546.0,12.0,2013.0,0.11901251117068812,0.09044950848972297,0.0,0.0,0.0,0.0,577.0,2.0,0.0,0.0,0.0,0.0,3730.0,24.0,2861.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
