player_name,pos,rank,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,DOM,DOM+,PDOM,PDOM+,RDOM,RDOM+,ADJ%,aimed_passes,attempts,aDOT,ATT,MTF,big_time_throws,breakaway_attempts,Break%,breakaway_yards,BTT%,REC%,Comp%,completions,CC%,contested_receptions,contested_targets,def_gen_pressures,designed_yards,Drop%,dropbacks,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,ELU,10+,FUM,gap_attempts,hit_as_threw,interceptions,passing_snaps,pressure_to_sack_rate,qb_rating,rec_yards,receptions,route_rate,routes,run_plays,sack_percent,sacks,scramble_yards,scrambles,Slot%,slot_snaps,targets,total_touches,turnover_worthy_plays,TWP%,Wide%,wide_snaps,yards_after_catch,YAC/R,yards_after_contact,Y/REC,YCO/A,ypa,Y/RR,zone_attempts,Speed,BMI,SpeedxBMI
Trey Palmer,WR,179.0,2001-04-02,Nebraska,Big Ten,2023,6,2022.0,21.415,0.461,0.461,0.0,0.0,0.025,0.025,,,,13.5,,13.0,,,,,,64.5,,,30.4,7.0,23.0,,,12.3,,10.0,,,,,,1.0,,,5.0,,,,,71.0,95.2,320.0,,,,,,67.3,226.0,110.0,,,,32.1,108.0,385.0,5.4,,14.7,,,3.26,,4.33,26.037,112.74021
A.T. Perry,WR,252.0,1999-10-26,Wake Forest,ACC,2023,6,2021.0,21.851,0.303,0.288,0.0,0.0,0.0,0.0,,,,15.15,,8.0,,,,,,59.8,,,40.0,10.0,25.0,,,10.15,,8.5,,,,,,0.0,,,4.0,,,,,76.0,94.75,458.0,,,,,,9.15,44.5,127.0,,,,90.75,438.5,243.0,3.25,,15.95,,,2.615,,4.47,24.099,107.72253
Elijah Higgins,WR,292.0,2000-10-27,Stanford,Pac-12,2023,6,2021.0,20.846,0.202,0.192,0.0,0.0,0.009,0.009,,,,8.65,,10.0,,,,,,67.9,,,39.1,6.5,16.0,,,7.3,,4.0,,,,,,1.0,,,2.0,,,,,51.5,93.55,337.0,,,,,,63.7,236.0,75.5,,,,34.55,117.0,301.5,5.7,,11.65,,,1.785,,4.54,29.37,133.3398
Xavier Hutchinson,WR,217.0,2000-06-01,Iowa State,Big 12,2023,6,2020.0,20.252,0.344,0.327,0.0,0.0,0.0,0.0,,,,9.2,,13.0,,,,,,66.5,,,45.2,14.0,31.0,,,5.3,,6.0,,,,63.5,,1.0,,,3.0,,,,,107.0,95.3,430.0,,,,,,29.3,132.0,161.0,,,,70.1,316.0,447.0,4.2,,10.9,,,2.72,,4.53,26.061,118.05633
Andrei Iosivas,WR,274.0,1999-10-15,CIN,,2023,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43,25.62,113.4966
Demario Douglas,WR,283.0,2000-12-08,Liberty,Ind,2023,6,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44,27.214,120.83016
Antoine Green,WR,332.0,1999-11-15,North Carolina,ACC,2023,7,,,0.186,0.177,0.0,0.0,0.0,0.0,,,,18.55,,5.5,,,,,,66.1,,,63.9,6.5,10.5,,,6.3,,2.5,,,,86.8,,0.0,,,0.0,,,,,37.0,95.75,382.5,,,,,,3.25,13.5,56.0,,,,96.75,386.5,190.5,5.15,,19.15,,,1.89,,4.47,25.547,114.19509
Jalen Brooks,WR,548.0,2000-05-07,South Carolina,SEC,2023,7,,,0.096,0.096,0.0,0.0,0.035,0.035,,,,11.4,,6.0,,,,,,71.7,,,57.1,4.0,7.0,,,5.7,,2.0,,,,183.2,,1.0,,,1.0,,,,,33.0,94.7,284.0,,,,,,17.3,52.0,46.0,,,,81.7,245.0,224.0,6.8,,15.1,,,1.76,,4.69,26.516,124.36004
Ronnie Bell,WR,202.0,2000-01-28,Michigan,Big Ten,2023,7,2013.0,13.593,0.189,0.189,0.0,0.0,0.0,0.0,,,,11.9,,6.0,,,,,,68.4,,,50.0,2.0,4.0,,,7.1,,2.0,,,,,,0.0,,,0.0,,,,,26.0,95.3,182.0,,,,,,50.3,96.0,38.0,,,,49.2,94.0,207.0,8.0,,15.4,,,2.2,,4.54,25.901,117.59054
Grant Dubose,WR,345.0,2001-06-20,Charlotte,CUSA,2023,7,2021.0,20.2,0.288,0.202,0.0,0.0,0.0,0.0,,,,11.7,,11.0,,,,,,59.4,,,44.8,13.0,29.0,,,8.7,,6.0,,,,,,0.0,,,4.0,,,,,63.0,91.2,425.0,,,,,,13.5,63.0,106.0,,,,86.1,401.0,302.0,4.8,,12.6,,,1.87,,,,
Marvin Harrison Jr.,WR,1.0,2002-08-11,Ohio State,Big Ten,2024,1,2022.0,20.057,0.442,0.442,0.0,0.0,0.032,0.032,,,,13.1,,5.0,,,,,,58.8,,,43.3,13.0,30.0,,,8.2,,6.0,,,,62.1,,0.0,,,4.0,,,,,67.0,96.2,352.0,,,,,,19.4,71.0,114.0,,,,79.8,292.0,427.0,6.4,,18.1,,,3.44,,,,
Malik Nabers,WR,3.0,2003-07-28,LSU,SEC,2024,1,2022.0,19.097,0.337,0.337,0.0,0.0,0.0,0.0,,,,12.2,,25.0,,,,,,69.5,,,45.5,10.0,22.0,,,5.3,,5.0,,,,50.8,,0.0,,,2.0,,,,,89.0,95.8,431.0,,,,,,53.6,241.0,128.0,,,,46.0,207.0,589.0,6.6,,17.6,,,3.64,,4.488,27.122,121.723536
Rome Odunze,WR,18.0,2002-06-03,Washington,Pac-12,2024,1,2021.0,19.247,0.33,0.314,0.0,0.0,0.028,0.027,,,,15.5,,15.0,,,,,,65.7,,,75.0,21.0,28.0,,,3.2,,3.0,,,,,,2.0,,,6.0,,,,,92.0,93.5,560.0,,,,,,17.4,104.0,140.0,,,,81.8,490.0,514.0,5.6,,17.8,,,2.93,,4.45,26.495,117.90275
Xavier Worthy,WR,27.0,2003-04-27,Texas,Big 12,2024,1,2021.0,18.349,0.307,0.291,0.002,0.002,0.004,0.004,,,,11.85,,13.0,,,,,,61.6,,,36.9,5.0,15.5,,,5.45,,4.0,,,,67.9,,1.0,,,4.5,,,,,68.5,95.5,424.5,,,,,,34.7,156.5,111.0,,,,65.1,286.5,548.5,8.05,,14.65,,,2.375,,4.21,23.01,96.8721
Ricky Pearsall,WR,95.0,2000-09-09,Florida,SEC,2024,1,2021.0,20.977,0.268,0.268,0.027,0.027,0.044,0.044,,,,10.1,,6.5,,,,,,73.15,,,50.0,4.5,9.0,,,3.5,,2.0,,,,70.6,,0.5,,,2.5,,,,,56.5,94.45,386.5,,,,,,48.45,202.5,77.0,,,,50.9,204.0,328.5,5.85,,13.45,,,1.965,,4.41,24.933,109.95453
Xavier Legette,WR,88.0,2001-01-29,South Carolina,SEC,2024,1,,,0.355,0.355,0.0,0.0,-0.004,-0.004,,,,13.8,,8.0,,,,,,73.2,,,47.6,10.0,21.0,,,2.7,,2.0,,,,1.6,,0.0,,,3.0,,,,,71.0,95.9,398.0,,,,,,34.0,141.0,97.0,,,,64.6,268.0,451.0,6.4,,17.7,,,3.15,,4.39,29.154,127.98606
Keon Coleman,WR,102.0,2003-05-17,Florida State,ACC,2024,2,2022.0,19.294,0.313,0.298,0.0,0.0,0.0,0.0,,,,12.4,,9.0,,,,,,57.5,,,33.3,10.0,30.0,,,3.8,,2.0,,,,78.5,,1.0,,,2.0,,,,,50.0,93.8,379.0,,,,,,29.2,118.0,87.0,,,,69.6,281.0,314.0,6.3,,13.2,,,1.74,,4.61,26.62,122.7182
Ladd McConkey,WR,64.0,2001-11-11,Georgia,SEC,2024,2,,,0.199,0.199,0.0,0.0,0.044,0.044,,,,12.6,,15.0,,,,,,70.7,,,44.4,4.0,9.0,,,9.4,,6.0,,,,369.2,,1.0,,,2.0,,,,,58.0,96.2,352.0,,,,,,24.6,90.0,82.0,,,,75.1,275.0,378.0,6.5,,13.1,,,2.16,,4.39,25.223,110.72897
Ja'Lynn Polk,WR,157.0,2002-04-11,Washington,Pac-12,2024,2,2023.0,21.391,0.231,0.219,0.0,0.0,0.027,0.026,,,,13.8,,13.0,,,,,,63.9,,,54.2,13.0,24.0,,,5.5,,4.0,,,,,,1.0,,,2.0,,,,,69.0,93.7,506.0,,,,,,41.1,222.0,108.0,,,,58.7,317.0,356.0,5.2,,16.8,,,2.29,,4.52,26.78,121.0456
Adonai Mitchell,WR,103.0,2002-10-08,Texas,Big 12,2024,2,2023.0,20.898,0.324,0.308,0.0,0.0,0.0,0.0,,,,16.0,,6.0,,,,,,64.0,,,36.4,4.0,11.0,,,1.8,,1.0,,,,0.0,,0.0,,,2.0,,,,,55.0,96.3,492.0,,,,,,18.4,94.0,86.0,,,,81.6,417.0,178.0,3.2,,15.4,,,1.72,,4.34,26.318,114.22012
Malachi Corley,WR,147.0,2002-03-21,Western Kentucky,CUSA,2024,3,2022.0,20.449,0.272,0.191,0.0,0.0,0.004,0.003,,,,5.5,,14.0,,,,,,68.7,,,23.5,4.0,17.0,,,7.1,,6.0,,,,,,2.0,,,4.0,,,,,79.0,93.9,354.0,,,,,,85.9,324.0,115.0,,,,13.5,51.0,683.0,8.6,,12.5,,,2.78,,4.557,29.983,136.632531
Jermaine Burton,WR,178.0,2001-06-28,Alabama,SEC,2024,3,2023.0,22.177,0.303,0.303,0.0,0.0,0.0,0.0,,,,20.2,,3.0,,,,,,68.4,,,56.3,9.0,16.0,,,0.0,,0.0,,,,63.3,,1.0,,,3.0,,,,,39.0,97.6,290.0,,,,,,19.9,59.0,57.0,,,,80.1,238.0,130.0,3.3,,20.5,,,2.75,,4.45,26.579,118.27655
Roman Wilson,WR,209.0,2001-06-19,Michigan,Big Ten,2024,3,2023.0,22.201,0.373,0.373,0.0,0.0,0.002,0.002,,,,13.9,,2.0,,,,,,71.6,,,37.5,3.0,8.0,,,2.0,,1.0,,,,,,0.0,,,1.0,,,,,48.0,98.0,294.0,,,,,,68.7,206.0,67.0,,,,31.3,94.0,221.0,4.6,,16.4,,,2.68,,4.39,25.799,113.25761
Jalen McMillan,WR,141.0,2001-12-07,Washington,Pac-12,2024,3,2022.0,20.734,0.255,0.242,0.0,0.0,0.001,0.001,,,,13.1,,13.0,,,,,,66.9,,,33.3,5.0,15.0,,,8.1,,7.0,,,,25.9,,0.0,,,3.0,,,,,79.0,95.4,473.0,,,,,,92.5,459.0,118.0,,,,5.6,28.0,430.0,5.4,,13.9,,,2.32,,4.47,25.988,116.16636
Luke McCaffrey,WR,187.0,2001-04-02,Rice,American,2024,3,2020.0,19.417,0.375,0.319,0.0,0.0,0.041,0.035,,,,10.7,,9.0,,,,,,59.2,,,60.7,17.0,28.0,,,4.1,,3.0,,,,33.9,,0.0,,,10.0,,,,,71.0,94.6,471.0,,,,,,71.5,356.0,120.0,,,,27.9,139.0,423.0,6.0,,14.0,,,2.11,,4.46,25.419,113.36874
Troy Franklin,WR,106.0,2003-02-06,Oregon,Pac-12,2024,4,2022.0,19.567,0.285,0.271,0.0,0.0,0.0,0.0,,,,12.8,,13.0,,,,,,71.1,,,36.8,7.0,19.0,,,10.0,,9.0,,,,51.8,,0.0,,,1.0,,,,,81.0,95.0,417.0,,,,,,18.2,80.0,114.0,,,,80.9,355.0,538.0,6.6,,17.1,,,3.32,,4.41,22.595,99.64395
Javon Baker,WR,211.0,2002-02-18,UCF,Big 12,2024,4,2022.0,20.534,0.315,0.299,0.0,0.0,0.0,0.0,,,,17.1,,7.0,,,,,,61.9,,,56.3,9.0,16.0,,,10.3,,6.0,,,,,,0.0,,,3.0,,,,,52.0,94.2,355.0,,,,,,27.1,102.0,84.0,,,,72.9,275.0,375.0,7.2,,21.9,,,3.21,,4.54,26.648,120.98192
Devontez Walker,WR,221.0,2001-06-19,North Carolina,ACC,2024,4,2022.0,21.202,0.363,0.345,0.0,0.0,0.016,0.015,,,,17.05,,6.0,,,,,,61.6,,,43.7,7.0,15.5,,,8.8,,5.0,,,,19.7,,1.0,,,2.5,,,,,49.5,92.8,328.5,,,,,,12.5,45.5,80.5,,,,87.5,308.5,196.0,3.8,,16.45,,,2.45,,4.36,24.777,108.02772000000002
Jacob Cowing,WR,203.0,2001-02-04,Arizona,Pac-12,2024,4,2019.0,18.571,0.354,0.336,-0.0,-0.0,0.004,0.003,,,,12.0,,5.0,,,,,,64.15,,,37.1,5.0,13.5,,,11.3,,7.0,,,,17.2,,0.5,,,3.0,,,,,65.0,94.45,343.0,,,,,,69.2,251.5,98.0,,,,30.45,109.0,354.0,5.25,,13.35,,,2.43,,4.38,25.542,111.87396
Anthony Gould,WR,409.0,2001-04-06,Oregon State,Pac-12,2024,5,,,0.167,0.159,0.0,0.0,0.004,0.003,,,,14.75,,1.5,,,,,,62.85,,,47.2,3.5,7.5,,,11.95,,4.5,,,,46.85,,1.0,,,2.0,,,,,35.5,94.1,231.5,,,,,,22.45,48.5,56.5,,,,77.55,196.0,171.0,4.55,,16.55,,,2.52,,4.39,26.454,116.13306
Ainias Smith,WR,230.0,2001-05-31,Texas A&M,SEC,2024,5,2020.0,19.255,0.213,0.213,0.0,0.0,0.086,0.086,,,,9.75,,14.0,,,,,,67.55,,,42.1,3.5,8.0,,,5.2,,2.5,,,,81.4,,1.0,,,2.0,,,,,48.0,94.4,312.5,,,,,,70.25,234.5,71.0,,,,19.6,66.5,327.0,6.85,,14.05,,,2.16,,4.465,28.055,125.265575
Jamari Thrash,WR,281.0,2000-12-19,Louisville,ACC,2024,5,2022.0,21.7,0.345,0.328,0.0,0.0,0.01,0.009,,,,13.0,,15.0,,,,,,65.3,,,32.9,4.5,15.5,,,8.75,,6.0,,,,1.8,,0.5,,,2.0,,,,,62.0,93.75,371.5,,,,,,12.05,48.0,95.0,,,,87.95,348.5,418.5,6.75,,15.9,,,2.645,,4.46,25.495,113.7077
Bub Means,WR,366.0,2001-01-10,Pitt,ACC,2024,5,2023.0,22.639,0.316,0.3,0.0,0.0,0.0,0.0,,,,17.7,,2.0,,,,,,50.0,,,50.0,11.0,22.0,,,4.7,,2.0,,,,,,1.0,,,2.0,,,,,41.0,96.3,336.0,,,,,,9.5,33.0,82.0,,,,90.5,316.0,215.0,5.2,,17.5,,,2.14,,4.43,27.967,123.89381
Jha'Quan Jackson,WR,342.0,2000-05-15,Tulane,American,2024,6,2020.0,20.298,0.222,0.189,0.0,0.0,0.017,0.014,,,,11.4,,6.0,,,,,,62.55,,,35.4,2.5,7.0,,,8.2,,2.5,,,,255.2,,0.0,,,2.0,,,,,28.5,94.85,207.0,,,,,,83.85,183.5,45.5,,,,16.15,35.0,158.0,5.6,,15.3,,,2.105,,4.42,27.76,122.6992
Malik Washington,WR,285.0,2001-01-04,Virginia,ACC,2024,6,2021.0,20.657,0.474,0.45,0.0,0.0,0.002,0.002,,,,8.1,,34.0,,,,,,80.4,,,64.7,11.0,17.0,,,2.6,,3.0,,,,39.8,,0.0,,,5.0,,,,,111.0,95.0,439.0,,,,,,87.9,406.0,138.0,,,,6.7,31.0,710.0,6.4,,12.5,,,3.15,,4.47,28.203,126.06741
Johnny Wilson,WR,176.0,2001-04-03,Florida State,ACC,2024,6,2022.0,21.413,0.217,0.206,0.0,0.0,0.0,0.0,,,,15.8,,8.0,,,,,,56.6,,,52.2,12.0,23.0,,,12.2,,6.0,,,,19.0,,0.0,,,2.0,,,,,43.0,91.8,267.0,,,,,,14.1,41.0,76.0,,,,85.9,250.0,306.0,7.1,,20.9,,,3.36,,4.52,26.692,120.64784
Casey Washington,WR,493.0,2001-03-06,Illinois,Big Ten,2024,6,,,0.192,0.192,0.0,0.0,0.0,0.0,,,,10.1,,4.0,,,,,,64.5,,,59.1,13.0,22.0,,,3.9,,2.0,,,,,,0.0,,,5.0,,,,,49.0,93.0,412.0,,,,,,4.7,21.0,76.0,,,,95.3,422.0,238.0,4.9,,13.7,,,1.63,,,,
Jordan Whittington,WR,468.0,2000-10-01,Texas,Big 12,2024,6,,,0.127,0.12,0.0,0.0,0.0,0.0,,,,8.1,,10.0,,,,,,69.4,,,50.0,4.0,8.0,,,5.7,,3.0,,,,75.7,,1.0,,,0.0,,,,,50.0,93.7,416.0,,,,,,63.5,282.0,72.0,,,,36.3,161.0,353.0,7.1,,13.0,,,1.57,,4.502,27.044,121.752088
Brenden Rice,WR,293.0,2002-03-18,USC,Pac-12,2024,7,2020.0,18.459,0.254,0.241,0.0,0.0,0.0,0.0,,,,15.1,,9.0,,,,,,64.3,,,25.0,3.0,12.0,,,4.3,,2.0,,,,,,1.0,,,1.0,,,,,45.0,88.3,288.0,,,,,,12.6,41.0,70.0,,,,86.8,283.0,234.0,5.2,,17.6,,,2.75,,4.5,26.703,120.1635
Devaughn Vele,WR,572.0,1997-12-12,Utah,Pac-12,2024,7,2023.0,25.719,0.238,0.226,0.001,0.001,0.0,0.0,,,,11.8,,2.0,,,,,,61.4,,,42.9,6.0,14.0,,,4.4,,2.0,,,,,,0.0,,,2.0,,,,,43.0,94.8,328.0,,,,,,34.1,118.0,70.0,,,,64.7,224.0,145.0,3.4,,13.8,,,1.81,,4.47,24.707,110.44029
Tahj Washington,WR,327.0,2001-05-16,USC,Pac-12,2024,7,2020.0,19.296,0.231,0.219,0.0,0.0,0.003,0.003,,,,10.7,,18.0,,,,,,79.7,,,66.7,8.0,12.0,,,1.7,,1.0,,,,30.0,,0.0,,,1.0,,,,,59.0,90.6,347.0,,,,,,89.0,341.0,74.0,,,,7.8,30.0,507.0,8.6,,18.0,,,3.06,,4.392,24.964,109.641888
Cornelius Johnson,WR,431.0,2000-11-29,Michigan,Big Ten,2024,7,2020.0,19.756,0.229,0.229,0.0,0.0,0.0,0.0,,,,12.0,,2.5,,,,,,60.35,,,31.45,2.0,6.0,,,9.95,,2.5,,,,2.4,,1.0,,,0.5,,,,,23.5,94.0,219.0,,,,,,6.75,13.5,38.0,,,,93.25,219.0,134.0,5.45,,15.65,,,1.815,,4.44,26.495,117.6378
Travis Hunter,WR,37.0,2003-05-18,Colorado,Big 12,2025,1,2024.0,21.292,0.355,0.337,0.0,0.0,0.036,0.034,,,,10.6,,24.0,,,,,,79.3,,,64.7,11.0,17.0,,,3.0,,3.0,,,,24.7,,0.0,,,2.0,,,,,96.0,93.1,502.0,,,,,,5.6,30.0,121.0,,,,94.4,509.0,475.0,4.9,,13.1,,,2.51,,,,
Tetairoa McMillan,WR,21.0,2003-04-05,Arizona,Big 12,2025,1,2022.0,19.409,0.444,0.422,0.002,0.002,0.0,0.0,,,,13.7,,29.0,,,,,,64.6,,,60.0,18.0,30.0,,,7.7,,7.0,,,,,,1.0,,,4.0,,,,,84.0,94.6,459.0,,,,,,21.6,105.0,130.0,,,,78.1,379.0,430.0,5.1,,15.7,,,2.87,,4.54,26.655,121.0137
Emeka Egbuka,WR,40.0,2002-10-14,Ohio State,Big Ten,2025,1,2022.0,19.882,0.261,0.261,0.0,0.0,0.028,0.028,,,,9.05,,8.5,,,,,,73.1,,,56.0,11.0,19.5,,,6.05,,5.0,,,,91.4,,0.5,,,3.0,,,,,77.5,94.9,392.5,,,,,,74.7,309.5,106.0,,,,23.35,96.0,501.0,6.5,,14.05,,,2.76,,4.488,26.648,119.596224
Matthew Golden,WR,55.0,2003-08-01,Texas,SEC,2025,1,2024.0,21.087,0.223,0.223,0.003,0.003,0.0,0.0,,,,13.5,,8.0,,,,,,69.9,,,61.1,11.0,18.0,,,6.5,,4.0,,,,43.5,,0.0,,,5.0,,,,,58.0,94.9,469.0,,,,,,23.9,118.0,83.0,,,,76.1,376.0,303.0,5.2,,17.0,,,2.1,,4.29,26.636,114.26844
Jayden Higgins,WR,59.0,2002-12-15,Iowa State,Big 12,2025,2,2023.0,20.712,0.345,0.328,0.0,0.0,0.0,0.0,,,,12.1,,12.0,,,,,,67.4,,,58.3,14.0,24.0,,,2.2,,2.0,,,,,,0.0,,,4.0,,,,,87.0,93.7,444.0,,,,,,29.1,138.0,129.0,,,,70.9,336.0,330.0,3.8,,13.6,,,2.67,,4.47,26.046,116.42562
Tre Harris,WR,61.0,2002-02-28,Ole Miss,SEC,2025,2,2022.0,20.507,0.286,0.286,0.0,0.0,0.004,0.004,,,,11.4,,10.0,,,,,,70.8,,,54.3,12.0,23.5,,,8.15,,5.5,,,,,,1.5,,,2.0,,,,,62.0,93.05,296.5,,,,,,13.05,41.0,89.0,,,,86.55,277.0,432.5,7.0,,15.85,,,3.74,,,,
Jack Bech,WR,183.0,2002-12-18,Texas Christian,Big 12,2025,2,2024.0,21.706,0.282,0.268,0.0,0.0,0.0,0.0,,,,13.3,,17.0,,,,,,68.1,,,65.0,13.0,20.0,,,1.6,,1.0,,,,,,0.0,,,2.0,,,,,62.0,95.3,423.0,,,,,,26.8,119.0,91.0,,,,71.8,319.0,338.0,5.5,,16.7,,,2.44,,4.538,28.231,128.112278
Kyle Williams,WR,82.0,1983-06-10,Washington State,Ind,2025,3,,,0.393,0.236,0.036,0.021,0.026,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,26.972,118.6768
Isaac TeSlaa,WR,150.0,2002-02-20,Arkansas,SEC,2025,3,,,0.17,0.17,0.0,0.0,0.0,0.0,,,,14.3,,4.0,,,,,,77.8,,,71.4,5.0,7.0,,,0.0,,0.0,,,,,,1.0,,,0.0,,,,,28.0,95.7,269.0,,,,,,79.0,222.0,36.0,,,,20.6,58.0,167.0,6.0,,19.0,,,1.98,,4.43,26.046,115.38378
Pat Bryant,WR,213.0,2002-12-10,Illinois,Big Ten,2025,3,2023.0,20.726,0.406,0.406,0.0,0.0,0.004,0.004,,,,14.4,,14.0,,,,,,69.2,,,69.2,9.0,13.0,,,1.8,,1.0,,,,,,0.0,,,2.0,,,,,54.0,91.8,348.0,,,,,,21.4,81.0,78.0,,,,76.8,291.0,373.0,6.9,,18.2,,,2.83,,4.61,26.189,120.73129000000002
Jaylin Noel,WR,96.0,2002-09-04,Iowa State,Big 12,2025,3,2023.0,20.991,0.327,0.31,0.0,0.0,0.008,0.008,,,,12.2,,3.0,,,,,,67.2,,,52.0,13.0,25.0,,,4.8,,4.0,,,,,,1.0,,,3.0,,,,,80.0,93.4,455.0,,,,,,69.6,339.0,119.0,,,,27.3,133.0,337.0,4.2,,14.9,,,2.62,,4.39,27.833,122.18686999999998
Savion Williams,WR,205.0,2001-11-22,Texas Christian,Big 12,2025,3,,,0.179,0.17,0.02,0.019,0.224,0.213,,,,6.6,,18.0,,,,,,72.3,,,88.9,8.0,9.0,,,11.8,,8.0,,,,151.9,,0.0,,,1.0,,,,,60.0,95.1,291.0,,,,,,22.9,70.0,83.0,,,,70.9,217.0,411.0,6.9,,10.2,,,2.1,,4.48,27.02,121.0496
Tai Felton,WR,149.0,2003-03-15,Maryland,Big Ten,2025,3,2023.0,20.465,0.384,0.384,0.0,0.0,0.009,0.009,,,,9.9,,26.0,,,,,,67.1,,,38.9,7.0,18.0,,,7.7,,8.0,,,,47.1,,0.0,,,3.0,,,,,96.0,93.8,483.0,,,,,,29.3,151.0,143.0,,,,70.7,364.0,590.0,6.1,,11.7,,,2.32,,4.37,24.141,105.49617
Chimere Dike,WR,161.0,2001-12-14,Florida,SEC,2025,4,2022.0,20.715,0.238,0.238,0.0,0.0,0.015,0.015,,,,13.2,,4.0,,,,,,63.65,,,50.0,6.0,12.0,,,9.15,,4.5,,,,0.0,,0.5,,,3.0,,,,,44.5,94.8,321.5,,,,,,69.1,232.5,70.0,,,,30.35,104.5,260.0,5.85,,16.65,,,2.29,,4.34,25.856,112.21504
Arian Smith,WR,322.0,2001-10-11,Georgia,SEC,2025,4,,,0.173,0.173,0.0,0.0,0.015,0.015,,,,12.5,,5.0,,,,,,66.7,,,22.2,2.0,9.0,,,17.2,,10.0,,,,41.0,,1.0,,,3.0,,,,,48.0,93.0,410.0,,,,,,20.4,90.0,72.0,,,,79.4,350.0,378.0,7.9,,16.7,,,1.95,,4.36,24.274,105.83464
Jaylin Lane,WR,212.0,2002-05-01,Virginia Tech,ACC,2025,4,2022.0,20.337,0.208,0.198,0.017,0.016,0.031,0.03,,,,7.55,,14.5,,,,,,69.85,,,30.55,4.5,12.0,,,5.75,,3.0,,,,107.9,,0.5,,,1.5,,,,,53.5,93.75,338.5,,,,,,47.1,144.0,75.5,,,,51.85,214.0,447.0,8.35,,12.95,,,2.02,,,,
Jalen Royals,WR,152.0,2003-02-18,Utah State,MWC,2025,4,2023.0,20.534,0.305,0.232,0.0,0.0,0.0,0.0,,,,11.3,,16.5,,,,,,69.3,,,63.6,12.5,19.0,,,5.95,,4.0,,,,91.1,,0.0,,,3.0,,,,,62.5,95.05,385.5,,,,,,15.35,54.5,90.0,,,,84.65,353.0,425.5,6.9,,15.4,,,2.605,,4.42,27.8,122.876
Elic Ayomanor,WR,163.0,2003-06-03,Stanford,ACC,2025,4,2023.0,20.246,0.401,0.381,0.0,0.0,0.0,0.0,,,,14.15,,8.5,,,,,,58.35,,,48.3,14.0,29.0,,,8.7,,6.0,,,,,,0.5,,,5.0,,,,,63.0,92.15,438.0,,,,,,13.65,65.0,108.0,,,,86.25,410.0,283.0,4.5,,14.7,,,2.115,,4.44,26.446,117.42024000000002
Jordan Watkins,WR,232.0,2002-02-15,Ole Miss,SEC,2025,4,,,0.244,0.244,0.0,0.0,0.004,0.004,,,,15.8,,8.0,,,,,,72.1,,,55.6,5.0,9.0,,,3.9,,2.0,,,,39.2,,0.0,,,0.0,,,,,49.0,94.7,356.0,,,,,,29.3,110.0,68.0,,,,68.4,257.0,333.0,6.8,,18.5,,,2.54,,4.37,27.333,119.44521
KeAndre Lambert-Smith,WR,191.0,2001-10-16,Auburn,SEC,2025,5,,,0.303,0.303,0.0,0.0,0.0,0.0,,,,13.7,,8.0,,,,,,62.5,,,50.0,7.0,14.0,,,5.7,,3.0,,,,,,0.0,,,5.0,,,,,50.0,96.0,363.0,,,,,,14.3,54.0,80.0,,,,85.4,323.0,369.0,7.4,,19.6,,,2.7,,4.37,25.065,109.53405
Tory Horton,WR,195.0,2002-11-29,Colorado State,MWC,2025,5,2022.0,19.756,0.447,0.34,0.019,0.014,0.001,0.001,,,,11.55,,16.5,,,,,,68.35,,,50.75,8.0,16.0,,,7.05,,6.0,,,,,,1.0,,,6.5,,,,,83.5,93.55,413.0,,,,,,23.5,104.0,121.5,,,,76.25,336.5,495.0,5.9,,13.9,,,2.755,,4.41,24.496,108.02736
LaJohntay Wester,WR,264.0,2002-03-29,Colorado,Big 12,2025,6,2021.0,19.428,0.342,0.325,0.0,0.0,0.024,0.022,,,,8.05,,8.5,,,,,,75.4,,,57.15,9.0,16.5,,,7.0,,7.5,,,,20.0,,1.5,,,5.0,,,,,90.5,95.1,478.5,,,,,,81.55,417.5,122.0,,,,11.55,53.0,536.0,6.1,,11.75,,,2.225,,4.46,23.386,104.30156
Tez Johnson,WR,276.0,2002-05-18,Oregon,Big Ten,2025,7,2021.0,19.291,0.281,0.281,0.0,0.0,-0.0,-0.0,,,,5.9,,17.0,,,,,,81.2,,,33.3,1.0,3.0,,,3.5,,3.0,,,,20.5,,1.0,,,4.0,,,,,82.0,95.3,346.0,,,,,,79.3,288.0,101.0,,,,16.0,58.0,604.0,7.4,,11.0,,,2.6,,4.51,22.094,99.64394
Ricky White,WR,256.0,2002-02-06,Nevada-Las Vegas,MWC,2025,7,2022.0,20.567,0.446,0.339,0.0,0.0,0.0,0.0,,,,12.1,,16.5,,,,,,64.05,,,43.25,9.0,21.0,,,6.8,,6.0,,,,20.9,,0.5,,,4.0,,,,,83.0,94.9,370.0,,,,,,30.45,118.0,129.5,,,,69.55,272.0,500.0,6.0,,15.05,,,3.38,,,,
