player_name,birth_date,birthdate_source_url,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4
Alexander Mattison,1998-06-19,https://www.pro-football-reference.com/players/M/MattAl01.htm,2016.0,0.11371841155234658,0.0864259927797834,0.0,0.0,0.0,0.0,2016.0,0.006962351727694688,0.005291387313047962,0.0,0.0,0.0,0.0,2017.0,0.05784920817556118,0.0439653982134265,0.0,0.0,0.0,0.0,2017.0,0.3784439656074141,0.28761741386163475,0.0,0.0,0.0,0.0
Alfred Blue,1991-04-27,https://www.pro-football-reference.com/players/B/BlueAl00.htm,2010.0,0.07496292634700939,0.07496292634700939,0.0,0.0,0.0,0.0,2010.0,0.00024715768660405336,0.00024715768660405336,0.0,0.0,0.0,0.0,2011.0,-0.000702576112412178,-0.000702576112412178,0.0,0.0,0.0,0.0,2011.0,0.292896174863388,0.292896174863388,0.0,0.0,0.0,0.0
Alfred Morris,1988-12-12,https://www.pro-football-reference.com/players/M/MorrAl00.htm,2008.0,0.003472222222222222,0.002638888888888889,0.0,0.0,0.0,0.0,2009.0,0.41892821124048774,0.3183854405427707,0.0,0.0,0.0,0.0,2009.0,0.055446043825066474,0.042138993307050523,0.0,0.0,0.0,0.0,2010.0,0.39148235294117645,0.2975265882352941,0.0,0.0,0.0,0.0
Alge Crumpler,1977-12-23,https://www.pro-football-reference.com/players/C/CrumAl00.htm,2000.0,0.1040498904933368,0.09884739596866995,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Alizé Mack,1997-03-29,https://en.wikipedia.org/wiki/Aliz%C3%A9_Mack,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Allen Bradford,1988-08-31,https://www.pro-football-reference.com/players/B/BradAl00.htm,2006.0,0.022789115646258504,0.013673469387755101,0.0,0.0,0.0,0.0,2006.0,0.021477162293488825,0.012886297376093295,0.0,0.0,0.0,0.0,2007.0,0.03597974736402547,0.02158784841841528,0.0,0.0,0.0,0.0,2007.0,0.020012527403695583,0.012007516442217349,0.0,0.0,0.0,0.0
Allen Patrick,1927-03-17,https://en.wikipedia.org/wiki/Patrick_Allen_(actor),2005.0,0.1319099014547161,0.12531440638198027,0.0,0.0,0.0,0.0,2005.0,0.0018770530267480056,0.0017832003754106051,0.0,0.0,0.0,0.0,2006.0,0.2327808284184123,0.22114178699749168,0.0,0.0,0.0,0.0,2007.0,0.020566017661453346,0.019537716778380676,0.0,0.0,0.0,0.0
Allen Robinson,1993-08-24,https://www.pro-football-reference.com/players/R/RobiAl02.htm,2011.0,0.006301607996523251,0.006301607996523251,0.0,0.0,0.0,0.0,2012.0,0.38420778759264895,0.38420778759264895,0.0,0.0,0.0,0.0,2013.0,0.005787781350482315,0.005787781350482315,0.0,0.0,0.0,0.0,2013.0,0.37308222324299495,0.37308222324299495,0.0,0.0,0.0,0.0
Alshon Jeffery,1990-02-14,https://www.pro-football-reference.com/players/J/JeffAl00.htm,2009.0,0.29642857142857143,0.29642857142857143,0.0,0.0,0.0,0.0,2010.0,0.4228840492875192,0.4228840492875192,0.0,0.0,0.0,0.0,2011.0,0.3720354298208429,0.3720354298208429,0.0,0.0,0.0,0.0,,,,,,,
Alvin Kamara,1995-07-25,https://www.pro-football-reference.com/players/K/KamaAl00.htm,2015.0,0.3410488905089534,0.3410488905089534,0.004647560030983733,0.004647560030983733,0.0,0.0,2015.0,0.14458695949332484,0.14458695949332484,0.004647560030983733,0.004647560030983733,0.0,0.0,2016.0,0.25684331797235027,0.25684331797235027,0.0,0.0,0.0,0.0,2016.0,0.13465437788018433,0.13465437788018433,0.0,0.0,0.0,0.0
Alvin Pearman,1982-08-10,https://www.pro-football-reference.com/players/P/PearAl00.htm,2001.0,0.11183751743375174,0.10624564156206415,0.0,0.0,0.0,0.0,2001.0,0.08551255230125522,0.08123692468619245,0.0,0.0,0.0,0.0,2002.0,0.02995034140285537,0.0284528243327126,0.0,0.0,0.0,0.0,2002.0,0.11572780881440099,0.10994141837368093,0.0,0.0,0.0,0.0
Amara Darboh,1994-02-01,https://www.pro-football-reference.com/players/D/DarbAm00.htm,2014.0,0.21581782566111657,0.21581782566111657,0.0,0.0,0.0,0.0,2015.0,0.00032362459546925567,0.00032362459546925567,0.0,0.0,0.0,0.0,2015.0,0.23668515950069346,0.23668515950069346,0.0,0.0,0.0,0.0,2016.0,0.33138606676342525,0.33138606676342525,0.0,0.0,0.0,0.0
Amari Cooper,1994-06-17,https://www.pro-football-reference.com/players/C/CoopAm00.htm,2012.0,0.34124635352809374,0.34124635352809374,0.0,0.0,0.0,0.0,2013.0,0.0043343653250774,0.0043343653250774,0.0,0.0,0.0,0.0,2013.0,0.18059855521155832,0.18059855521155832,0.0,0.0,0.0,0.0,2014.0,0.0029562982005141387,0.0029562982005141387,0.0,0.0,0.0,0.0
Amari Rodgers,1999-09-23,https://www.pro-football-reference.com/players/R/RodgAm00.htm,2017.0,0.0186533212010919,0.017720655141037305,0.0,0.0,0.0,0.0,2017.0,-0.001364877161055505,-0.0012966333030027298,0.0,0.0,0.0,0.0,2018.0,0.12283395836027415,0.11669226044226044,0.0,0.0,0.0,0.0,2018.0,0.0005980861244019139,0.0005681818181818182,0.0,0.0,0.0,0.0
Ameer Abdullah,1993-06-13,https://www.pro-football-reference.com/players/A/AbduAm00.htm,2011.0,0.0026004728132387705,0.0026004728132387705,0.0,0.0,0.0,0.0,2011.0,0.1508456082924168,0.1508456082924168,0.0,0.0,0.0,0.0,2012.0,0.07231404958677685,0.07231404958677685,0.0,0.0,0.0,0.0,2012.0,0.362431129476584,0.362431129476584,0.0,0.0,0.0,0.0
Amon-Ra St. Brown,1997-06-30,https://www.pro-football-reference.com/players/B/BrowAJ00.htm,2018.0,0.2092567718826953,0.19879393328856054,0.0,0.0,0.0,0.0,2018.0,0.0015110812625923438,0.0014355271994627265,0.0,0.0,0.0,0.0,2019.0,0.021158566519391263,0.0201006381934217,0.0,0.0,0.0,0.0,2019.0,0.2050728195058092,0.19481917853051872,0.0,0.0,0.0,0.0
Andre Brown,1986-12-15,https://www.pro-football-reference.com/players/B/BrowAn03.htm,2005.0,0.36042944785276076,0.3424079754601227,0.0,0.0,0.0,0.0,2005.0,0.016652059596844872,0.01581945661700263,0.0,0.0,0.0,0.0,2006.0,0.3503656307129799,0.3328473491773309,0.0,0.0,0.0,0.0,2006.0,0.011882998171846435,0.011288848263254114,0.0,0.0,0.0,0.0
Andre Caldwell,1985-04-15,https://www.pro-football-reference.com/players/C/CaldAn00.htm,2003.0,0.0004702194357366771,0.0004702194357366771,0.004702194357366771,0.004702194357366771,0.0,0.0,2003.0,0.02727272727272727,0.02727272727272727,0.004702194357366771,0.004702194357366771,0.0,0.0,2004.0,0.15762638201341997,0.15762638201341997,0.0,0.0,0.0,0.0,2005.0,0.03676470588235294,0.03676470588235294,0.0,0.0,0.0,0.0
Andre Debose,1990-09-12,https://en.wikipedia.org/wiki/Andre_Debose,2010.0,0.0018781302170283807,0.0018781302170283807,0.0,0.0,0.0,0.0,2010.0,0.02003338898163606,0.02003338898163606,0.0,0.0,0.0,0.0,2011.0,0.24332419858517623,0.24332419858517623,0.0,0.0,0.0,0.0,2011.0,0.0008285004142502071,0.0008285004142502071,0.0,0.0,0.0,0.0
Andre Ellington,1989-02-03,https://www.pro-football-reference.com/players/E/ElliAn00.htm,2009.0,0.17828836697722567,0.16937394862836438,0.0,0.0,0.0,0.0,2009.0,0.010230654761904762,0.009719122023809524,0.0,0.0,0.0,0.0,2010.0,0.4289977099766371,0.40754782447780524,0.0,0.0,0.0,0.0,2010.0,0.050843144965418335,0.048300987717147414,0.0,0.0,0.0,0.0
Andre Johnson HOF,1970-04-29,https://en.wikipedia.org/wiki/Andre_Agassi,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre King,1973-11-26,https://en.wikipedia.org/wiki/Andre_King,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Andre Roberts,1988-01-09,https://www.pro-football-reference.com/players/R/RobeAn00.htm,2000.0,0.0010876320696084525,0.00103325046612803,0.0,0.0,0.0,0.0,2000.0,0.04660170469679481,0.04427161946195507,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
