player_name,pos,birth_date,team,conf,draft_year,draft_round,breakout_year,breakout_age,DOM,PDOM,RDOM,Year,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,avoided_tackles,big_time_throws,breakaway_attempts,breakaway_percent,breakaway_yards,btt_rate,caught_percent,completion_percent,completions,contested_catch_rate,contested_receptions,contested_targets,def_gen_pressures,designed_yards,drop_rate,dropbacks,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,fumbles,gap_attempts,hit_as_threw,interceptions,pass_tds,pass_yds,passing_snaps,pressure_to_sack_rate,qb_rating,rec_tds,rec_yards,rec_yds,receptions,route_rate,routes,run_plays,rush_tds,rush_yds,sack_percent,sacks,scramble_yards,scrambles,slot_rate,slot_snaps,targets,team_pr_tds,team_pr_yds,team_ru_tds,team_ru_yds,total_touches,turnover_worthy_plays,twp_rate,wide_rate,wide_snaps,yards_after_catch,yards_after_catch_per_reception,yards_after_contact,yards_per_reception,yco_attempt,ypa,yprr,zone_attempts
Aaron Hernandez,TE,1989-11-06,Florida,SEC,2010,4,2009.0,19.81930184804928,0.2178787551329155,0.0,0.0025764895330112,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,850.0,,,,,0.0,16.0,,,,,,,,28.0,3305.0,30.0,3105.0,,,,,,,,,,,,,
Dennis Pitta,TE,1985-06-29,BYU,MWC,2010,4,2007.0,22.17385352498289,0.2309293763966368,0.0,0.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,8.0,,829.0,,,,,0.0,0.0,,,,,,,,34.0,3659.0,26.0,1894.0,,,,,,,,,,,,,
Garrett Graham,TE,1986-08-04,Wisconsin,Big Ten,2010,4,2008.0,22.078028747433265,0.33454377709342986,0.0,0.0,2008.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,6.0,,582.0,,,,,0.0,0.0,,,,,,,,13.5,2607.5,32.0,2697.5,,,,,,,,,,,,,
Mike Kafka,QB,1987-07-25,Northwestern,Big Ten,2010,4,2009.0,22.105407255304584,0.0282214765100671,0.8604026845637585,0.3187536358347876,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3430.0,,,,1.0,,24.0,,,,,8.0,295.0,,,,,,,,20.0,3725.0,18.0,1528.0,,,,,,,,,,,,,
Clay Harbor,TE,1987-07-02,PHI,,2010,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Hoomanawanui,TE,1988-07-04,Illinois,Big Ten,2010,5,,,0.0937218721872187,0.0,0.0,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,,312.0,,,,,0.0,0.0,,,,,,,,22.0,3232.0,17.0,2034.0,,,,,,,,,,,,,
John Conner,RB,1987-06-08,Kentucky,SEC,2010,5,,,0.0510711875843454,0.0,0.070239495018256,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,46.0,,,,,2.0,158.0,,,,,,,,13.0,1824.0,26.0,2486.0,,,,,,,,,,,,,
Andrew Quarless,TE,1988-10-06,Penn State,Big Ten,2010,5,,,0.1469283165747648,0.0,0.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,3.0,,536.0,,,,,0.0,0.0,,,,,,,,25.0,3083.0,20.0,2207.0,,,,,,,,,,,,,
John Skelton,QB,1988-03-17,Colorado State,MWC,2010,5,,,0.0,0.0,0.0449008193186718,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,,,,,1.0,10.0,,,,,,,,17.0,2522.0,12.0,1546.0,,,,,,,,,,,,,
David Reed,WR,1987-03-22,Utah,MWC,2010,5,2009.0,22.4476386036961,0.3309078064288237,0.0,0.0009596928982725,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,1188.0,,,,,0.0,4.0,,,,,,,,19.0,2980.0,23.0,2084.0,,,,,,,,,,,,,
Riley Cooper,WR,1987-09-09,Florida,SEC,2010,5,2009.0,21.97946611909651,0.3061000648368273,0.0,0.0022544283413848,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,9.0,,961.0,,,,,0.0,14.0,,,,,,,,28.0,3305.0,30.0,3105.0,,,,,,,,,,,,,
Brody Eldridge,TE,1987-03-31,Oklahoma,Big 12,2010,5,,,0.0122574075633115,0.0,0.0,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,24.0,,,,,0.0,0.0,,,,,,,,51.0,4891.0,45.0,2779.0,,,,,,,,,,,,,
Kerry Meier,WR,1986-11-12,Kansas,Big 12,2010,5,2006.0,19.802874743326488,0.3140684503466459,0.0093984962406015,-0.0007434944237918,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,,,,8.0,,985.0,,,,,0.0,-2.0,,,,,,,,22.0,3724.0,20.0,1345.0,,,,,,,,,,,,,
Jonathan Crompton,QB,1987-07-25,Tennessee,SEC,2010,5,2009.0,22.105407255304584,0.0,0.9580096144508108,0.0135894067032485,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,2800.0,,,,0.0,,0.0,,,,,1.0,-52.0,,,,,,,,28.0,2942.0,19.0,2043.0,,,,,,,,,,,,,
Fendi Onobun,TE,1986-11-17,Houston,CUSA,2010,6,,,0.0133556891766882,0.0,0.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,33.0,,,,,0.0,0.0,,,,,,,,47.0,6072.0,23.0,1815.0,,,,,,,,,,,,,
Anthony Dixon,RB,1987-09-24,Mississippi State,SEC,2010,6,2006.0,18.937713894592743,0.07950247831887555,0.0,0.6140193051499747,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,145.0,,,,,13.0,1228.5,,,,,,,,10.5,1905.5,19.5,2257.5,,,,,,,,,,,,,
Dennis Morris,RB,1987-02-15,Louisiana Tech,WAC,2010,6,,,0.0,0.0,0.0,2006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,3.0,,284.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Rusty Smith,QB,1987-01-28,Florida Atlantic,Sun Belt,2010,6,2006.0,19.592060232717316,0.0,0.7633520786897593,0.0227225880749181,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,2801.5,,,,0.0,,0.0,,,,,1.5,-71.5,,,,,,,,29.5,3570.0,17.0,1733.5,,,,,,,,,,,,,
Carlton Mitchell,WR,1988-04-06,South Florida,Big East,2010,6,,,0.0,0.0,0.0,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,4.0,,537.0,,,,,0.0,17.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Deji Karim,RB,1986-11-18,JAX,,2010,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan LeFevour,QB,1987-03-19,Central Michigan,MAC,2010,6,2006.0,19.45516769336071,0.0033547665641599,0.9805703103159072,0.4105167271498465,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,3438.0,,,,0.0,,24.0,,,,,15.0,713.0,,,,,,,,28.0,3577.0,29.0,2347.0,,,,,,,,,,,,,
Nate Byham,TE,1988-06-27,Pitt,Big East,2010,6,,,0.0,0.0,0.0,2006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,34.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Anthony McCoy,TE,1987-12-12,USC,Pac-10,2010,6,,,0.1103157439446366,0.0,0.0004612546125461,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,457.0,,,,,0.0,2.0,,,,,,,,16.0,2890.0,24.0,2168.0,,,,,,,,,,,,,
Jonathan Dwyer,RB,1989-07-26,Georgia Tech,ACC,2010,6,2007.0,18.09993155373032,0.0957180811550125,0.0,0.3507228063411574,2008.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.5,,123.0,,,,,13.0,1395.0,,,,,,,,8.0,1532.0,39.5,3844.0,,,,,,,,,,,,,
Dezmon Briscoe,WR,1989-08-31,Kansas,Big 12,2010,6,2008.0,19.003422313483917,0.39419984201287606,0.0,0.01876218103728295,2008.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,12.0,,1372.0,,,,,0.5,18.5,,,,,,,,27.5,3848.5,21.5,1496.5,,,,,,,,,,,,,
James Starks,RB,1986-02-25,Buffalo,MAC,2010,6,2006.0,20.514715947980836,0.09811700990745605,0.0004780114722753,0.6709371617000788,2007.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5,,,,1.5,,336.0,,,,,14.0,1218.0,,,,,,,,20.5,2970.5,22.5,1709.0,,,,,,,,,,,,,
Antonio Brown,WR,1978-03-03,Central Michigan,MAC,2010,6,2007.0,29.49760438056126,0.2574661534377488,0.018122606090485,0.0333716915995397,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,7.0,,998.0,,,,,0.0,116.0,,,,,,,,28.0,3767.0,19.0,1738.0,,,,,,,,,,,,,
Trindon Holliday,WR,1986-04-27,LSU,SEC,2010,6,,,0.0076174354633939,0.0,0.0728070175438596,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,36.0,,,,,1.0,126.0,,,,,,,,19.0,2363.0,15.0,1596.0,,,,,,,,,,,,,
David Gettis,WR,1987-08-27,Baylor,Big 12,2010,6,2009.0,22.015058179329227,0.2314437625648079,0.0,0.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,3.0,,675.0,,,,,0.0,0.0,,,,,,,,13.0,2908.0,16.0,1207.0,,,,,,,,,,,,,
Joe Webb,WR,1986-11-14,UAB,CUSA,2010,6,2008.0,21.79876796714579,0.1888157894736842,0.2980521155830753,0.1921768707482993,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,679.0,,,,3.0,,459.0,,,,,1.0,288.0,,,,,,,,15.0,2584.0,6.0,1323.0,,,,,,,,,,,,,
Charles Scott,RB,1739-04,LSU,SEC,2010,6,2008.0,,0.025271429874700848,0.0,0.45361131148905476,2008.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.5,,60.5,,,,,11.0,858.0,,,,,,,,20.0,2490.0,21.0,1882.0,,,,,,,,,,,,,
Tony Pike,QB,1986-03-10,Cincinnati,Big East,2010,6,,,0.0,0.0,0.0,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,91.0,,,,0.0,,0.0,,,,,0.0,75.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Kyle Williams,WR,1983-06-10,Washington State,Ind,2010,6,,,0.3931175103658814,0.0356085114138606,0.0255066387141858,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,,,,8.0,,815.0,,,,,0.0,73.0,,,,,,,,17.0,2582.0,14.0,1431.0,,,,,,,,,,,,,
Levi Brown,QB,1984-03-16,Troy,Sun Belt,2010,7,2008.0,24.46269678302533,0.0019428571428571,0.9653380952380952,0.0190464334619693,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,4254.0,,,,0.0,,17.0,,,,,1.0,7.0,,,,,,,,24.0,4375.0,29.0,1939.0,,,,,,,,,,,,,
Mickey Shuler,TE,1986-10-09,Penn State,Big Ten,2010,7,,,0.0544339928640934,0.0,0.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,,89.0,,,,,0.0,0.0,,,,,,,,25.0,3083.0,20.0,2207.0,,,,,,,,,,,,,
Terrence Austin,WR,1988-08-25,UCLA,Pac-10,2010,7,2009.0,21.018480492813143,0.2785566298342541,0.0,0.0083892617449664,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,4.0,,455.0,,,,,0.0,25.0,,,,,,,,10.0,2896.0,12.0,1490.0,,,,,,,,,,,,,
Marc Mariani,WR,1987-05-02,TEN,,2010,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dorin Dickerson,WR,1988-03-31,Pitt,Big East,2010,7,,,0.0,0.0,0.0,2006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,5.0,,,,,1.0,25.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Jim Dray,TE,1986-12-31,Stanford,Pac-10,2010,7,,,0.1345124383331583,0.0,0.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,3.0,,149.0,,,,,0.0,0.0,,,,,,,,14.0,2722.0,39.0,2837.0,,,,,,,,,,,,,
Dedrick Epps,TE,1988-06-19,Miami (FL),ACC,2010,7,,,0.1048759684412538,0.0,0.0,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,,304.0,,,,,0.0,0.0,,,,,,,,22.0,2558.0,17.0,1680.0,,,,,,,,,,,,,
Ryan D'Imperio,RB,1987-08-15,MIN,,2010,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Canfield,QB,1986-11-12,Oregon State,Pac-10,2010,7,2007.0,20.802190280629706,0.0,0.9211524209486166,-0.0055428619785055,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3271.0,,,,0.0,,0.0,,,,,2.0,-160.0,,,,,,,,23.0,3520.0,26.0,1818.0,,,,,,,,,,,,,
Jameson Konz,TE,1986-07-02,Kent State,MAC,2010,7,,,0.1207714118107156,0.0,0.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,,298.0,,,,,0.0,0.0,,,,,,,,16.0,2557.0,9.0,1375.0,,,,,,,,,,,,,
Zac Robinson,QB,1986-09-29,Oklahoma State,Big 12,2010,7,2007.0,20.922655715263517,0.0016671959352175,0.9040694427789008,0.17335340688461337,2008.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2574.0,,,,0.0,,10.5,,,,,6.0,433.5,,,,,,,,22.5,2741.0,30.0,2816.0,,,,,,,,,,,,,
Tim Toone,WR,1985-02-14,DET,,2010,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cam Newton,QB,1982-05-19,Auburn,SEC,2011,1,2010.0,28.28747433264887,0.0231243687004362,0.959220734564054,0.4286277964359779,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,2854.0,,,,1.0,,42.0,,,,,20.0,1473.0,,,,,,,,31.0,3002.0,41.0,3987.0,,,,,,,,,,,,,
A.J. Green,WR,1988-07-31,Oklahoma State,Big 12,2011,1,2008.0,20.087611225188223,0.3145604569977784,0.0,0.011866235167206,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,9.0,,848.0,,,,,0.0,44.0,,,,,,,,25.0,3151.0,21.0,1854.0,,,,,,,,,,,,,
Julio Jones,WR,1989-02-08,Alabama,SEC,2011,1,2008.0,19.561943874058866,0.34366795898655267,0.0,0.0308592654892066,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.5,,1028.5,,,,,1.0,67.5,,,,,,,,17.5,2895.5,31.0,2481.5,,,,,,,,,,,,,
Jake Locker,QB,1988-06-15,Washington,Pac-10,2011,1,2007.0,19.21149897330595,0.0016161616161616,0.9491246615481621,0.33577601107400323,2009.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,2532.5,,,,0.0,,8.0,,,,,6.5,386.5,,,,,,,,20.0,2656.5,14.0,1953.0,,,,,,,,,,,,,
Blaine Gabbert,QB,1989-10-15,Missouri,Big 12,2011,1,2009.0,19.87953456536619,0.0,0.9544885998141662,0.1463442484716464,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3186.0,,,,0.0,,0.0,,,,,5.0,232.0,,,,,,,,17.0,3292.0,28.0,2033.0,,,,,,,,,,,,,
Christian Ponder,QB,1988-02-25,Florida State,ACC,2011,1,2008.0,20.517453798767967,0.0,0.7932154764780371,0.09732510288065835,2009.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2380.5,,,,0.0,,0.0,,,,,3.0,179.5,,,,,,,,20.0,3236.0,27.0,2172.0,,,,,,,,,,,,,
Jonathan Baldwin,WR,1989-08-10,Pitt,Big East,2011,1,,,0.0,0.0,0.0,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,3.0,,404.0,,,,,0.0,4.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Mark Ingram,RB,1989-12-21,Alabama,SEC,2011,1,2008.0,18.69678302532512,0.1070371279675984,0.0,0.4750810803126777,2009.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,,308.0,,,,,15.0,1266.5,,,,,,,,20.5,3013.0,30.5,2694.5,,,,,,,,,,,,,
Andy Dalton,QB,1987-10-29,Texas Christian,MWC,2011,2,2007.0,19.84120465434634,0.0,0.9558487107548717,0.13293392429322504,2009.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2806.5,,,,0.0,,0.0,,,,,4.5,473.5,,,,,,,,26.5,2903.0,38.0,3165.0,,,,,,,,,,,,,
Colin Kaepernick,QB,1987-11-03,Nevada,WAC,2011,2,,,0.0,0.0,0.0,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,2175.0,,,,0.0,,0.0,,,,,6.0,593.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Ryan Williams,RB,1990-04-09,Alabama,SEC,2011,2,2009.0,19.397672826830934,0.0733554400430184,0.0,0.6239837398373984,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,180.0,,,,,21.0,1655.0,,,,,,,,14.0,2391.0,33.0,2706.0,,,,,,,,,,,,,
Kyle Rudolph,TE,1989-11-09,Notre Dame,Ind,2011,2,,,0.0,0.0,0.0,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,,340.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Titus Young,WR,1989-08-21,Boise State,WAC,2011,2,,,0.0,0.0,0.0,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,639.0,,,,,2.0,66.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Lance Kendricks,TE,1988-01-30,Wisconsin,Big Ten,2011,2,2010.0,22.587268993839835,0.2749030194414827,0.0,-0.001565435190983,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,663.0,,,,,0.0,-10.0,,,,,,,,17.0,2593.0,48.0,3194.0,,,,,,,,,,,,,
Shane Vereen,RB,1989-05-02,California,Pac-10,2011,2,2008.0,19.3347022587269,0.1434882198952879,0.0,0.6480832390362377,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,3.0,,209.0,,,,,13.0,1167.0,,,,,,,,16.0,2101.0,19.0,1907.0,,,,,,,,,,,,,
Mikel Leshoure,RB,1990-03-30,Illinois,Big Ten,2011,2,2009.0,19.42505133470226,0.1332569196807607,0.0,0.5583425855062465,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,3.0,,196.0,,,,,17.0,1697.0,,,,,,,,18.0,1963.0,29.0,3199.0,,,,,,,,,,,,,
Torrey Smith,WR,1989-01-26,Maryland,ACC,2011,2,2009.0,20.5968514715948,0.4112225805167403,0.0,0.0019487750556792,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,12.0,,1055.0,,,,,0.0,7.0,,,,,,,,27.0,2791.0,21.0,1796.0,,,,,,,,,,,,,
Greg Little,WR,1989-05-30,North Carolina,ACC,2011,2,2007.0,18.255989048596852,0.3377622816936801,0.0,0.083774505749028,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,724.0,,,,,1.0,166.0,,,,,,,,14.0,2274.0,14.0,1727.0,,,,,,,,,,,,,
Daniel Thomas,RB,1987-10-29,Kansas State,Big 12,2011,2,2009.0,21.842573579739906,0.0366795366795366,0.0537725225225225,0.543130543771693,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,105.0,,,,0.0,,171.0,,,,,19.0,1585.0,,,,,,,,16.0,2331.0,40.0,2593.0,,,,,,,,,,,,,
Randall Cobb,WR,1990-08-22,Kentucky,SEC,2011,2,2008.0,18.028747433264886,0.2798596005536879,0.0659756553072748,0.1990165341693726,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,58.0,,,,7.0,,1017.0,,,,,5.0,424.0,,,,,,,,26.0,3501.0,26.0,2061.0,,,,,,,,,,,,,
Rob Housler,TE,1988-03-17,Florida Atlantic,Sun Belt,2011,3,2010.0,22.458590006844627,0.2434470588235294,0.0,0.0128205128205128,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,4.0,,629.0,,,,,0.0,29.0,,,,,,,,17.0,2500.0,8.0,1131.0,,,,,,,,,,,,,
DeMarco Murray,RB,1988-02-12,Oklahoma,Big 12,2011,3,2007.0,19.550992470910337,0.1275743707093821,0.0,0.6402691511387164,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,594.0,,,,,15.0,1214.0,,,,,,,,38.0,4807.0,23.0,1932.0,,,,,,,,,,,,,
Stevan Ridley,RB,1989-01-27,LSU,SEC,2011,3,2010.0,21.593429158110883,0.0150766188828472,0.0,0.4961931834414193,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,61.0,,,,,15.0,1147.0,,,,,,,,10.0,2023.0,29.0,2414.0,,,,,,,,,,,,,
Ryan Mallett,QB,1988-06-05,Arkansas,SEC,2011,3,2009.0,21.240246406570844,0.0,0.9153833174752661,0.05340061145275771,2009.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,3746.5,,,,0.0,,0.0,,,,,3.0,-51.5,,,,,,,,34.0,4090.0,22.5,1824.0,,,,,,,,,,,,,
Austin Pettis,WR,1988-05-07,Boise State,WAC,2011,3,,,0.0,0.0,0.0,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,6.0,,465.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Leonard Hankerson,WR,1989-01-30,Miami (FL),ACC,2011,3,2009.0,20.58590006844627,0.495675178283874,0.0,0.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,13.0,,1156.0,,,,,0.0,0.0,,,,,,,,21.0,3105.0,19.0,2372.0,,,,,,,,,,,,,
Vincent Brown,WR,1989-01-25,San Diego State,MWC,2011,3,,,0.2661420236851271,0.0,0.0210706150341685,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,631.0,,,,,0.0,37.0,,,,,,,,16.0,2871.0,11.0,878.0,,,,,,,,,,,,,
Jerrel Jernigan,WR,1989-06-14,Troy,Sun Belt,2011,3,2008.0,19.21697467488022,0.2144691959106683,0.02000322830138795,0.11526396951313544,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,21.5,,,,5.5,,845.0,,,,,2.0,288.0,,,,,,,,29.5,3532.5,22.0,2107.5,,,,,,,,,,,,,
Alex Green,RB,1988-06-23,Hawaii,WAC,2011,3,,,0.0,0.0,0.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,98.0,,,,,2.0,453.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Jordan Cameron,TE,1988-08-07,USC,Pac-10,2011,4,,,0.0378698493374478,0.0,0.0012190166598943,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,126.0,,,,,0.0,6.0,,,,,,,,28.0,3148.0,20.0,2461.0,,,,,,,,,,,,,
Luke Stocker,TE,1988-07-17,Tennessee,SEC,2011,4,,,0.155397203068855,0.0,0.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,389.0,,,,,0.0,0.0,,,,,,,,28.0,2942.0,19.0,2043.0,,,,,,,,,,,,,
Roy Helu,RB,1988-12-07,Nebraska,Big 12,2011,4,2008.0,19.734428473648187,0.02059768439240365,0.0,0.4400050575429616,2009.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,97.5,,,,,10.5,1196.0,,,,,,,,16.0,2284.0,26.0,2762.5,,,,,,,,,,,,,
Kris Durham,WR,1988-03-17,Georgia,SEC,2011,4,,,0.1645699777848302,0.0,0.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,3.0,,659.0,,,,,0.0,0.0,,,,,,,,25.0,3151.0,21.0,1854.0,,,,,,,,,,,,,
Clyde Gates,WR,1986-06-13,MIA,,2011,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Salas,WR,1988-08-25,Hawaii,WAC,2011,4,,,0.0,0.0,0.0,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,35.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Cecil Shorts,WR,1987-12-22,JAX,,2011,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendall Hunter,RB,1988-09-16,Oklahoma State,Big 12,2011,4,2008.0,19.958932238193015,0.0112322064056939,0.0,0.6491126870482848,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,101.0,,,,,16.0,1548.0,,,,,,,,36.0,4496.0,26.0,2267.0,,,,,,,,,,,,,
